id,name,zone,type,district,lat,lon,x_m,y_m,dronable,demand,drone_service_s,truck_service_s,lw_s,depot_osrm_distance_m,to_depot_osrm_distance_m,road_reachable,osrm_snap_distance_m,source_dataset,original_id,inside_30mile_square,outside_20mile_square
131,Cục Tần số vô tuyến điện [E],E,Uỷ ban nhân dân,Thanh Xuân,21.0026042,105.9252470,8331.676470,2847.057141,1,0.60,60,60,3600,11503.900,14485.600,True,85.034,reality.1000.1,356,true,false
132,Không có tên,C,Trường học,Hoàng Mai,20.9737377,105.8683841,2427.863418,-362.751209,1,1.28,60,60,1800,4483.500,3403.500,True,30.686,reality.1000.1,941,true,false
133,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.1119924,105.8416638,-346.382283,15010.470016,1,1.20,60,60,2700,22784.800,22423.400,True,6.446,reality.1000.1,72,true,false
134,Everything Coffee 'N Bagel [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.1062016,105.6900580,-16086.914347,14366.562434,1,1.69,60,60,3600,28487.700,28634.100,True,54.331,reality.1000.1,888,true,false
135,WinMart+ [N],N,Siêu thị,Hoàng Mai,21.0845497,105.8931615,5000.386760,11958.981002,1,1.23,60,60,2700,19551.700,20238.600,True,111.189,reality.1000.1,70,true,false
136,Trường Đại học Kinh tế - Kỹ thuật Công nghiệp (cơ sở 218 Lĩnh Nam) [NE],NE,Trường học,Hoàng Mai,21.0820344,106.0026109,16364.013944,11679.292403,1,0.33,60,60,2700,26437.100,28051.500,True,3.341,reality.1000.1,173,true,true
137,Tịnh Cafe [N],N,Cửa hàng đồ uống,Thanh Xuân,21.1055377,105.8219576,-2392.386281,14292.740123,1,0.23,60,60,2700,22413.100,21765.800,True,34.417,reality.1000.1,89,true,false
138,Delícia Coffee & Lounge,C,Cửa hàng đồ uống,Thanh Xuân,20.9751840,105.8119491,-3431.522747,-201.929987,1,1.73,60,60,1800,5754.500,4883.700,True,12.002,reality.1000.1,968,true,false
139,Trường Mầm non Hoa Mai [S],S,Trường học,Hoàng Mai,20.8656867,105.8604493,1604.029674,-12377.474228,1,0.95,60,60,1800,15361.600,13708.200,True,16.394,reality.1000.1,416,true,false
140,Trường Mầm Non Đại Từ [W],W,Trường học,Hoàng Mai,20.9644642,105.7267413,-12278.256236,-1393.917361,1,0.46,60,60,3600,19073.300,18581.200,True,14.574,reality.1000.1,670,true,false
141,WinMart+ [W],W,Siêu thị,Hoàng Mai,20.9709606,105.7880094,-5917.071555,-671.550640,1,0.85,60,60,2700,9206.300,9165.100,True,2.432,reality.1000.1,754,true,false
142,Trung tâm Hỗ trợ doanh nghiệp Hà Nội [S],S,Uỷ ban nhân dân,Thanh Xuân,20.8995435,105.8016273,-4503.187708,-8612.769836,1,1.38,60,60,3600,16894.500,16777.600,True,10.643,reality.1000.1,534,true,false
143,Trường Trung học cơ sở Tân Định [NW],NW,Trường học,Hoàng Mai,21.0902560,105.7406029,-10839.070141,12593.492612,1,1.22,60,60,3600,22335.300,22184.700,True,112.831,reality.1000.1,787,true,false
144,Trung tâm Hỗ trợ doanh nghiệp Hà Nội [SE],SE,Uỷ ban nhân dân,Thanh Xuân,20.8995435,105.9174089,7517.882642,-8612.769836,1,0.32,60,60,1800,23918.100,25522.000,True,86.096,reality.1000.1,412,true,false
145,WinMart+ [N],N,Siêu thị,Hoàng Mai,21.0707607,105.8913176,4808.943114,10425.714159,1,1.40,60,60,1800,15816.900,16362.200,True,71.48,reality.1000.1,67,true,false
146,Anh Phong,,shop:electronics,,20.8736867,106.0598525,22332.237011,-11500.836556,1,1.56,60,60,2700,34523.211,34523.211,true,,openstreetmap_20_30_ring,node:4748459831,true,true
147,Trại lợn Thái Dương Ứng Hoà,,amenity:veterinary,,20.7889189,105.7168533,-13319.847228,-20937.188052,1,0.29,60,60,2700,34104.480,34104.480,true,,openstreetmap_20_30_ring,node:4213658790,true,true
148,Trường Mầm non Văn Đức (điểm Chử Xá) [NE],NE,Trường học,Hoàng Mai,21.0418534,106.0300270,19210.501355,7211.369056,1,0.64,60,60,3600,25000.600,27295.700,True,43.608,reality.1000.1,239,true,true
149,WinMart+ [N],N,Siêu thị,Hoàng Mai,21.0790687,105.9037910,6103.998796,11349.521609,1,1.36,60,60,2700,18086.800,18773.800,True,130.746,reality.1000.1,97,true,false
150,Trường Tiểu học Hoàng Liệt [W],W,Trường học,Hoàng Mai,20.9605009,105.7340794,-11516.375105,-1834.616214,1,1.97,60,60,3600,17348.500,16856.400,True,20.891,reality.1000.1,666,true,false
151,KFC [S],S,Cửa hàng ăn uống,Hoàng Mai,20.8536675,105.8380728,-719.219276,-13713.948290,1,0.96,60,60,2700,18389.900,16769.800,True,22.145,reality.1000.1,439,true,false
152,Trường Tiểu học Chu Văn An [S],S,Trường học,Hoàng Mai,20.8449641,105.8340177,-1140.241635,-14681.722215,1,1.07,60,60,2700,19390.600,17770.500,True,21.4,reality.1000.1,461,true,false
153,Trường Tiểu học Hoàng Liệt [S],S,Trường học,Hoàng Mai,20.8523928,105.8498610,504.695245,-13855.688463,1,1.85,60,60,3600,18060.800,16440.700,True,9.887,reality.1000.1,424,true,false
154,WinMart+ [W],W,Siêu thị,Hoàng Mai,20.9618215,105.7404818,-10851.643396,-1687.772194,1,1.33,60,60,2700,17051.100,16676.600,True,8.418,reality.1000.1,661,true,false
155,Ngân hàng Chính sách xã hội,,amenity:bank,,21.1792216,106.0586478,22207.017868,22511.308512,1,1.93,60,60,3600,43458.804,43458.804,true,,openstreetmap_20_30_ring,node:6546585255,true,true
156,Thuế cơ sở 4 thành phố Hà Nội [NW],NW,Uỷ ban nhân dân,Thanh Xuân,21.1163232,105.7169594,-13293.865867,15492.033004,1,0.73,60,60,1800,26263.200,26093.200,True,64.776,reality.1000.1,869,true,false
157,Trường Mầm non Sao Mai [S],S,Trường học,Hoàng Mai,20.8705557,105.8379575,-731.190344,-11836.066130,1,1.82,60,60,1800,17523.900,15903.800,True,95.603,reality.1000.1,438,true,false
158,Quan an Nam Nhu 1 [E],E,Cửa hàng ăn uống,Hoàng Mai,20.9685702,106.0091177,17039.585024,-937.350993,1,0.95,60,60,2700,23447.600,25813.900,True,78.799,reality.1000.1,312,true,true
159,Starbucks [N],N,Cửa hàng đồ uống,Thanh Xuân,21.1074307,105.8168978,-2917.722015,14503.232119,1,1.57,60,60,1800,22356.900,21709.700,True,79.413,reality.1000.1,99,true,false
160,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0867944,105.7343241,-11490.969031,12208.580254,1,0.29,60,60,3600,21652.800,21482.800,True,61.108,reality.1000.1,785,true,false
161,Chùa Lim,,amenity:place_of_worship,,21.1413019,106.0199569,18185.401415,18290.087508,1,0.69,60,60,1800,35447.457,35447.457,true,,openstreetmap_20_30_ring,node:4573262427,true,true
162,Nghĩa hằng,,shop:electronics,,20.9904171,106.0720393,23598.959558,1493.591572,1,0.45,60,60,3600,32498.111,32498.111,true,,openstreetmap_20_30_ring,node:4744781622,true,true
163,Mới,,shop:electronics,,20.7785930,105.9966592,15763.787712,-22086.667240,1,0.79,60,60,1800,37293.217,37293.217,true,,openstreetmap_20_30_ring,node:4798334924,true,true
164,Không có tên [SW],SW,Cửa hàng đồ uống,Thanh Xuân,20.8883087,105.7158505,-13408.997848,-9862.022598,1,0.92,60,60,1800,24104.900,24085.800,True,4.096,reality.1000.1,605,true,false
165,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.0899194,105.9399054,9853.590640,12556.064400,1,0.75,60,60,3600,22626.400,23623.600,True,40.262,reality.1000.1,181,true,false
166,Highlands Coffee [NE],NE,Cửa hàng đồ uống,Hoàng Mai,21.0672278,105.9599854,11938.404571,10032.873602,1,0.39,60,60,1800,19362.300,22195.100,True,94.509,reality.1000.1,137,true,false
167,Chợ Xanh Văn Quán [W],W,Chợ dân sinh,Thanh Xuân,20.9682111,105.6869028,-16414.504234,-977.281091,1,1.15,60,60,3600,24763.300,24271.200,True,34.973,reality.1000.1,762,true,true
168,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.1113303,105.8043318,-4222.391928,14936.847855,1,1.03,60,60,2700,23352.500,22705.200,True,60.827,reality.1000.1,115,true,false
169,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.0984810,105.8280210,-1762.851381,13508.070884,1,1.73,60,60,2700,25069.900,24708.500,True,323.036,reality.1000.1,62,true,false
170,Siêu thị Đức Thành [E],E,Siêu thị,Hoàng Mai,20.9772953,105.9793899,13953.084447,32.835862,1,0.60,60,60,1800,20075.100,22420.700,True,53.001,reality.1000.1,247,true,false
171,WinMart+ [E],E,Siêu thị,Hoàng Mai,20.9764416,106.0089431,17021.457110,-62.091247,1,1.89,60,60,3600,22721.400,25074.500,True,6.855,reality.1000.1,313,true,true
172,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8951141,105.8043318,-4222.391928,-9105.296644,1,1.76,60,60,2700,17048.900,16932.000,True,25.09,reality.1000.1,532,true,false
173,Cà Phê Parkland,C,Cửa hàng đồ uống,Thanh Xuân,20.9867346,105.8322499,-1323.784168,1082.438133,1,1.55,60,60,1800,2956.600,3360.000,True,15.638,reality.1000.1,913,true,false
174,Cà Phê Parkland [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.0887849,105.7277073,-12177.960905,12429.913755,1,0.56,60,60,3600,22594.700,22424.700,True,38.58,reality.1000.1,794,true,false
175,Trường Trung học cơ sở Yên Mỹ [N],N,Trường học,Hoàng Mai,21.0497070,105.8825970,3903.523375,8084.649532,1,1.18,60,60,1800,12775.600,13161.000,True,18.266,reality.1000.1,81,true,false
176,Không có tên,,amenity:atm,,20.9592039,106.0272334,18941.736681,-1981.061852,1,0.49,60,60,1800,26174.557,26174.557,true,,openstreetmap_20_30_ring,node:8631289218,true,true
177,Highlands Coffee [NW],NW,Cửa hàng đồ uống,Hoàng Mai,21.0672278,105.7284222,-12103.736130,10032.873602,1,0.69,60,60,1800,19091.300,18921.300,True,21.366,reality.1000.1,796,true,false
178,Noble Moment [SE],SE,Cửa hàng đồ uống,Thanh Xuân,20.8957581,105.9299800,8823.082064,-9033.687111,1,0.84,60,60,2700,23732.600,25336.500,True,74.23,reality.1000.1,401,true,false
179,Trường Mầm non Kim Lan [SW],SW,Trường học,Hoàng Mai,20.8478913,105.7984144,-4836.768320,-14356.232426,1,1.63,60,60,3600,21352.000,21385.200,True,79.645,reality.1000.1,650,true,false
180,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9905970,105.9489246,10790.012642,1511.917418,1,1.91,60,60,3600,15140.600,17074.000,True,4.26,reality.1000.1,298,true,false
181,Chợ Nhân Chính [E],E,Chợ dân sinh,Thanh Xuân,20.9923297,105.9363233,9481.677692,1704.584867,1,1.69,60,60,3600,13118.700,25535.000,True,12.294,reality.1000.1,329,true,false
182,Cục Dự trữ Nhà nước khu vực Hà Nội [SW],SW,Uỷ ban nhân dân,Thanh Xuân,20.8756125,105.7353729,-11382.076957,-11273.775625,1,0.56,60,60,1800,25425.400,26462.200,True,3.277,reality.1000.1,550,true,false
183,Không có tên,,amenity:watering_place,,20.8707457,105.6248934,-22878.359614,-11828.228676,1,1.14,60,60,3600,35396.539,35396.539,true,,openstreetmap_20_30_ring,node:7187542978,true,true
184,Cục Dự trữ Nhà nước khu vực Hà Nội [E],E,Uỷ ban nhân dân,Thanh Xuân,20.9837206,105.9669361,12660.063744,747.296624,1,0.48,60,60,3600,20130.500,23026.400,True,18.162,reality.1000.1,254,true,false
185,Petrolimex,,amenity:fuel,,21.1542778,105.8135045,-3273.710898,19734.564696,1,1.14,60,60,2700,27492.837,27492.837,true,,openstreetmap_20_30_ring,node:6180693687,true,true
186,Không có tên [NE],NE,Trường học,Hoàng Mai,21.0600232,105.9588900,11824.674233,9231.758634,1,0.40,60,60,3600,18673.200,20573.100,True,35.391,reality.1000.1,155,true,false
187,Starbucks [N],N,Cửa hàng đồ uống,Thanh Xuân,21.0892437,105.7972977,-4952.710138,12480.929988,1,0.96,60,60,1800,17599.600,18538.300,True,4.765,reality.1000.1,112,true,false
188,Nhà nghỉ Quân Hiếu,,tourism:motel,Thành phố Bắc Ninh,21.1770261,106.0552585,21854.726641,22266.905452,1,0.69,60,60,3600,42879.795,42879.795,true,,openstreetmap_20_30_ring,node:6545851278,true,true
189,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9940010,105.6950940,-15564.049658,1890.424948,1,0.75,60,60,1800,21658.700,20777.500,True,32.208,reality.1000.1,759,true,false
190,Không có tên,,amenity:shelter,,21.1480973,105.8525727,787.122939,19046.551436,1,1.09,60,60,3600,26198.961,26198.961,true,,openstreetmap_20_30_ring,node:6322104885,true,true
191,Không có tên,C,Trường học,Hoàng Mai,20.9634078,105.8278674,-1778.798962,-1511.383682,1,1.80,60,60,3600,4113.000,3815.700,True,27.273,reality.1000.1,934,true,false
192,Cà Phê 3k [N],N,Cửa hàng đồ uống,Thanh Xuân,21.0744813,105.8326740,-1279.751818,10839.426003,1,0.28,60,60,2700,15102.500,14371.600,True,65.767,reality.1000.1,34,true,false
193,Thúy quất,,shop:electronics,,20.8987100,106.0488453,21188.124659,-8715.242800,1,1.94,60,60,1800,31487.066,31487.066,true,,openstreetmap_20_30_ring,node:4746621921,true,true
194,WinMart+ [E],E,Siêu thị,Hoàng Mai,20.9536335,105.9715095,13134.898805,-2598.236253,1,0.32,60,60,2700,20701.900,22722.400,True,36.765,reality.1000.1,261,true,false
195,5050 Rooftop Cafe & Pub [W],W,Cửa hàng đồ uống,Thanh Xuân,20.9778493,105.6952722,-15545.547973,94.437851,1,0.20,60,60,3600,22964.900,22472.800,True,33.563,reality.1000.1,749,true,false
196,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.1020513,105.9316711,8998.661190,13905.070130,1,0.56,60,60,3600,20119.300,21329.000,True,0.0,reality.1000.1,217,true,false
197,Delícia Coffee & Lounge [N],N,Cửa hàng đồ uống,Thanh Xuân,21.0772343,105.8231881,-2264.629133,11145.545636,1,1.50,60,60,1800,15006.500,13326.600,True,6.747,reality.1000.1,58,true,false
198,육거리 식당,,amenity:restaurant,,21.1772783,106.0706013,23449.490705,22294.980356,1,1.34,60,60,3600,44469.174,44469.174,true,,openstreetmap_20_30_ring,node:5548427990,true,true
199,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8982722,105.8282764,-1736.334375,-8754.131946,1,0.49,60,60,2700,9858.000,9990.400,True,107.364,reality.1000.1,510,true,false
200,9.0cafe [SE],SE,Cửa hàng đồ uống,Thanh Xuân,20.9006147,105.9317379,9005.596726,-8493.657830,1,1.36,60,60,3600,23482.500,25086.400,True,16.818,reality.1000.1,405,true,false
201,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9826485,105.6966732,-15400.088595,628.084543,1,1.42,60,60,3600,22689.500,22197.400,True,63.731,reality.1000.1,748,true,false
202,Trung tâm Hỗ trợ doanh nghiệp Hà Nội [NW],NW,Uỷ ban nhân dân,Thanh Xuân,21.1157597,105.6858457,-16524.258059,15429.374663,1,1.50,60,60,1800,29382.700,29584.300,True,118.007,reality.1000.1,893,true,true
203,Trường Mầm non Kim Lan [S],S,Trường học,Hoàng Mai,20.8478913,105.9141960,7184.302030,-14356.232426,1,0.35,60,60,2700,19362.700,19307.200,True,9.496,reality.1000.1,531,true,false
204,Vịnh xén hè cho xe buýt (số 1 chiều đi Bắc Thăng Long),,public_transport:platform,,21.1249832,105.7991149,-4769.397277,16473.489824,1,1.57,60,60,3600,23570.114,23570.114,true,,openstreetmap_20_30_ring,node:8807115924,true,true
205,WinMart+ [NW],NW,Siêu thị,Hoàng Mai,21.0840980,105.7660255,-8199.558655,11908.754254,1,1.25,60,60,1800,20530.100,20050.700,True,32.922,reality.1000.1,820,true,false
206,Cửa Hàng Tiện Lợi BV Mart [N],N,Siêu thị,Thanh Xuân,21.0811384,105.8073088,-3913.303727,11579.661749,1,1.01,60,60,2700,17562.700,15679.900,True,39.513,reality.1000.1,98,true,false
207,Trường Mầm non Thịnh Liệt (cơ sở Giáp Nhị),C,Trường học,Hoàng Mai,20.9750164,105.8494000,456.831738,-220.566256,1,1.20,60,60,3600,1550.300,1885.100,True,21.936,reality.1000.1,899,true,false
208,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9680107,105.9682823,12799.833490,-999.564554,1,0.49,60,60,2700,20949.600,23258.900,True,79.454,reality.1000.1,241,true,false
209,Trường Mầm non Sao Mai [NW],NW,Trường học,Hoàng Mai,21.0867719,105.7221759,-12752.260694,12206.078368,1,1.11,60,60,2700,23470.400,22986.600,True,18.611,reality.1000.1,802,true,false
210,Chùa Tiêu,,amenity:place_of_worship,Thành phố Từ Sơn,21.1375403,105.9825687,14299.190439,17871.346196,1,0.79,60,60,2700,31455.850,31455.850,true,,openstreetmap_20_30_ring,node:6079920439,true,true
211,Không có tên [E],E,Trường học,Hoàng Mai,20.9573500,105.9548880,11409.165002,-2184.980309,1,0.30,60,60,3600,19084.800,21504.300,True,63.33,reality.1000.1,270,true,false
212,Tháp đồng hồ trung tâm,,amenity:clock,,21.1723100,106.0620082,22556.305167,21741.909200,1,1.78,60,60,2700,43056.803,43056.803,true,,openstreetmap_20_30_ring,node:5209662743,true,true
213,Cà Phê 3k [E],E,Cửa hàng đồ uống,Thanh Xuân,20.9663732,105.9484556,10741.318532,-1181.646246,1,0.49,60,60,3600,20137.400,22493.600,True,2.74,reality.1000.1,276,true,false
214,9.0cafe [S],S,Cửa hàng đồ uống,Thanh Xuân,20.9006147,105.8159563,-3015.473624,-8493.657830,1,1.59,60,60,2700,10959.400,11091.800,True,29.251,reality.1000.1,525,true,false
215,WinMart+ [E],E,Siêu thị,Hoàng Mai,20.9349262,105.9731228,13302.400315,-4678.393105,1,0.35,60,60,3600,21236.300,23407.400,True,175.945,reality.1000.1,316,true,false
216,Trường Phổ thông Lương Thế Vinh - Bắc Ninh,,amenity:school,Thành phố Bắc Ninh,21.1873821,106.0506967,21380.563209,23419.735372,1,0.87,60,60,1800,43582.537,43582.537,true,,openstreetmap_20_30_ring,node:6546579568,true,true
217,Làng nghề đồ gỗ mỹ nghệ Thạch Thất,,public_transport:platform,,21.0450567,105.6160812,-23794.318884,7576.071844,1,0.28,60,60,2700,34319.311,34319.311,true,,openstreetmap_20_30_ring,node:8808907369,true,true
218,Lim,,public_transport:station,Huyện Tiên Du,21.1454734,106.0182672,18009.770315,18754.458888,1,0.44,60,60,2700,35735.241,35735.241,true,,openstreetmap_20_30_ring,node:7150207236,true,true
219,WinMart+ [E],E,Siêu thị,Thanh Xuân,21.0053494,105.9357811,9425.383563,3152.309453,1,1.88,60,60,1800,15416.300,17661.800,True,11.086,reality.1000.1,347,true,false
220,Trường Mầm non Hoa Mai [E],E,Trường học,Hoàng Mai,20.9737948,105.9762309,13625.100025,-356.401979,1,0.47,60,60,2700,20692.900,23038.500,True,6.89,reality.1000.1,243,true,false
221,Starbucks [W],W,Cửa hàng đồ uống,Thanh Xuân,20.9993226,105.7011162,-14938.792365,2482.159870,1,1.57,60,60,3600,20574.100,19692.900,True,32.01,reality.1000.1,757,true,false
222,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8745404,105.8124548,-3379.018244,-11392.987706,1,1.88,60,60,1800,20114.000,20015.600,True,5.35,reality.1000.1,506,true,false
223,Trường Mầm non Tứ Hiệp (điểm Đồng Trì) [NE],NE,Trường học,Hoàng Mai,21.0427644,105.9887950,14929.572670,7312.667634,1,1.03,60,60,3600,22132.300,24032.100,True,21.552,reality.1000.1,205,true,false
224,Siêu thị B11 Kim Liên [S],S,Siêu thị,Thanh Xuân,20.8933838,105.8463690,142.136966,-9297.697225,1,0.69,60,60,2700,11209.700,11561.100,True,256.676,reality.1000.1,476,true,false
225,WinMart+,C,Siêu thị,Thanh Xuân,21.0000588,105.7996366,-4709.872922,2564.021575,1,1.59,60,60,1800,8784.600,8243.100,True,18.423,reality.1000.1,996,true,false
226,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9723291,105.9634543,12298.564483,-519.380383,1,1.66,60,60,2700,21478.200,23787.400,True,7.211,reality.1000.1,245,true,false
227,Delícia Coffee & Lounge [SW],SW,Cửa hàng đồ uống,Thanh Xuân,20.8610181,105.7074065,-14285.699483,-12896.598863,1,0.84,60,60,3600,27687.600,27677.800,True,10.816,reality.1000.1,596,true,false
228,Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ) [N],N,Trường học,Hoàng Mai,21.0621079,105.8503432,554.759850,9463.566697,1,1.49,60,60,1800,13362.900,11701.700,True,0.692,reality.1000.1,22,true,false
229,Quý Dương,,shop:electronics,,20.8592478,106.0590743,22251.349208,-13108.174904,1,1.64,60,60,2700,35493.005,35493.005,true,,openstreetmap_20_30_ring,node:4751972621,true,true
230,Trường Mầm Non Hoạ Mi [N],N,Trường học,Hoàng Mai,21.0549937,105.8463861,143.912380,8672.503750,1,1.37,60,60,2700,12726.100,11064.900,True,122.767,reality.1000.1,44,true,false
231,Không có tên,,amenity:atm,,21.1604985,105.7942048,-5279.763770,20427.053020,1,1.56,60,60,1800,28996.507,28996.507,true,,openstreetmap_20_30_ring,node:5014142525,true,true
232,Chợ Nhân Chính [SW],SW,Chợ dân sinh,Thanh Xuân,20.8842216,105.7047601,-14560.463008,-10316.487382,1,0.79,60,60,3600,25063.600,25053.800,True,27.412,reality.1000.1,620,true,false
233,WinMart+ [S],S,Siêu thị,Hoàng Mai,20.8628525,105.9037910,6103.998796,-12692.622889,1,1.95,60,60,2700,16395.700,16340.200,True,5.213,reality.1000.1,512,true,false
234,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8900855,105.8507333,595.262137,-9664.451452,1,0.27,60,60,2700,11574.600,11673.900,True,292.063,reality.1000.1,462,true,false
235,Không có tên,,amenity:ferry_terminal,,20.7890089,105.9283547,8664.069147,-20927.169252,1,0.60,60,60,1800,31128.712,31128.712,true,,openstreetmap_20_30_ring,node:7004672560,true,true
236,Trường Trung học cơ sở Yên Mỹ [NW],NW,Trường học,Hoàng Mai,21.0497070,105.7668154,-8117.546976,8084.649532,1,1.31,60,60,1800,15447.200,15541.200,True,190.801,reality.1000.1,857,true,false
237,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9870867,105.7319886,-11733.453241,1121.589867,1,0.46,60,60,1800,17360.000,16893.600,True,54.598,reality.1000.1,678,true,false
238,UBND phường Khương Thượng [SW],SW,Uỷ ban nhân dân,Thanh Xuân,20.8880868,105.7210844,-12865.586113,-9886.696752,1,1.73,60,60,3600,24486.900,24372.100,True,0.208,reality.1000.1,597,true,false
239,Đồ Gỗ Tư Quỳnh,,shop:yes,Thường Tín,20.7760455,105.9089986,6652.153936,-22370.254940,1,1.67,60,60,1800,32075.075,32075.075,true,,openstreetmap_20_30_ring,node:8756974703,true,true
240,Không có tên,,tourism:motel,,21.1756804,106.0705602,23445.218681,22117.102128,1,0.32,60,60,1800,44296.809,44296.809,true,,openstreetmap_20_30_ring,node:6259646985,true,true
241,Starbucks [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.1074307,105.7011162,-14938.792365,14503.232119,1,0.31,60,60,3600,25878.300,25394.500,True,2.506,reality.1000.1,876,true,false
242,Cửa Hàng Gỗ Mỹ Nghệ Hà Nội,,shop:furniture,,20.9974738,105.6467054,-20611.172806,2279.143416,1,1.89,60,60,3600,28499.612,28499.612,true,,openstreetmap_20_30_ring,node:4730680636,true,true
243,WinMart+ [SW],SW,Siêu thị,Hoàng Mai,20.8655990,105.7893530,-5777.571754,-12387.226023,1,0.72,60,60,2700,22619.200,20740.200,True,334.648,reality.1000.1,631,true,false
244,AEON MaxValu Linh Đàm,C,Siêu thị,Hoàng Mai,20.9640845,105.8230327,-2280.763599,-1436.138075,1,2.00,60,60,1800,4115.600,3900.100,True,14.313,reality.1000.1,935,true,false
245,Trường Mầm non Tứ Hiệp (điểm Cổ Điển B) [S],S,Trường học,Hoàng Mai,20.8307324,105.8657703,2156.484601,-16264.215052,1,0.44,60,60,2700,20243.000,18631.100,True,64.465,reality.1000.1,481,true,true
246,Việt hùng,,shop:electronics,,20.9394974,106.0435601,20638.769454,-4174.789432,1,1.24,60,60,1800,28939.364,28939.364,true,,openstreetmap_20_30_ring,node:4748088623,true,true
247,Cửa Hàng Tiện Lợi BV Mart [S],S,Siêu thị,Thanh Xuân,20.8649222,105.8073088,-3913.303727,-12462.482749,1,1.77,60,60,3600,20274.500,19309.400,True,80.786,reality.1000.1,513,true,false
248,Chevrolet Bắc Ninh,,shop:car,Thành phố Bắc Ninh,21.1699872,106.0590835,22252.305476,21483.335104,1,1.87,60,60,2700,42509.382,42509.382,true,,openstreetmap_20_30_ring,node:4353591823,true,true
249,Tượng thiền sư Lý Vạn Hạnh,,tourism:artwork,,21.1379255,105.9829214,14335.850845,17914.226660,1,1.84,60,60,1800,31533.344,31533.344,true,,openstreetmap_20_30_ring,node:6079920791,true,true
250,WinMart+,C,Siêu thị,Thanh Xuân,20.9750659,105.8256365,-2010.423035,-215.062108,1,1.44,60,60,1800,4666.500,4636.500,True,5.568,reality.1000.1,946,true,false
251,Trường Mầm non Định Công (Cơ sở 3) [NW],NW,Trường học,Hoàng Mai,21.0814464,105.7238503,-12578.415453,11613.909786,1,1.50,60,60,2700,20889.200,20719.200,True,145.248,reality.1000.1,795,true,false
252,Trường Mầm non Đại Thanh [W],W,Trường học,Hoàng Mai,20.9380649,105.7378633,-11123.510193,-4329.385588,1,1.76,60,60,3600,16209.300,16204.100,True,14.065,reality.1000.1,720,true,false
253,Không có tên [NW],NW,Trường học,Hoàng Mai,21.0654581,105.7233248,-12632.975698,9836.091941,1,1.20,60,60,1800,19664.400,19773.900,True,20.803,reality.1000.1,807,true,false
254,WinMart+ [S],S,Siêu thị,Hoàng Mai,20.8455254,105.8557279,1113.828455,-14619.308503,1,1.10,60,60,3600,18267.900,16656.000,True,51.074,reality.1000.1,434,true,false
255,Taste Tea [N],N,Cửa hàng đồ uống,Thanh Xuân,21.1137947,105.8481332,325.305728,15210.876632,1,0.43,60,60,3600,21158.200,24195.800,True,35.082,reality.1000.1,71,true,false
256,"Quán café Linh, Ba Thá (Qua cây xăng Sơn Hải 150m)",,public_transport:platform,,20.8069361,105.7091472,-14120.836054,-18931.513348,1,0.32,60,60,2700,32459.103,32459.103,true,,openstreetmap_20_30_ring,node:7138497036,true,true
257,WinMart+ [S],S,Siêu thị,Hoàng Mai,20.8268181,105.8573412,1281.329964,-16699.465354,1,0.73,60,60,2700,22972.700,21360.700,True,10.394,reality.1000.1,488,true,true
258,Trung tâm Công nghệ Phần mềm Thủy lợi [SE],SE,Uỷ ban nhân dân,Thanh Xuân,20.8947190,105.9522405,11134.287269,-9149.229759,1,1.42,60,60,2700,24989.800,26593.700,True,11.751,reality.1000.1,381,true,false
259,NMCN HOA PHAT,,office:company,,20.9498185,106.0270745,18925.220268,-3025.844580,1,1.50,60,60,3600,26340.213,26340.213,true,,openstreetmap_20_30_ring,node:5102331321,true,true
260,Chợ Trung Kính [E],E,Chợ dân sinh,Thanh Xuân,21.0071681,105.9263175,8442.821555,3354.539667,1,1.49,60,60,1800,12885.600,14996.200,True,28.96,reality.1000.1,359,true,false
261,Bưu cục Trương Xá,,amenity:post_office,,20.7907454,106.0469077,20986.726293,-20733.862072,1,1.06,60,60,2700,40545.306,40545.306,true,,openstreetmap_20_30_ring,node:7858023069,true,true
262,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9820018,105.9232149,8120.692885,556.174784,1,0.63,60,60,3600,13960.800,15531.400,True,36.691,reality.1000.1,345,true,false
263,Đức Thúy,,shop:electronics,,20.8885012,106.0385703,20120.118770,-9851.686416,1,1.60,60,60,3600,30788.953,30788.953,true,,openstreetmap_20_30_ring,node:4748008422,true,true
