id,name,zone,type,district,lat,lon,x_m,y_m,dronable,demand,drone_service_s,truck_service_s,lw_s,depot_osrm_distance_m,to_depot_osrm_distance_m,road_reachable,osrm_snap_distance_m,source_dataset,original_id,inside_30mile_square,outside_20mile_square
132,Trường Cao đẳng Hà Nội [N],N,Trường học,Hoàng Mai,21.0528380,105.8341850,-1122.871647,8432.800847,1,1.60,60,60,1800,12705.700,11569.200,True,354.159,reality.1000.1,74,true,false
133,WinMart+,C,Siêu thị,Thanh Xuân,20.9823082,105.8332705,-1217.819970,590.244910,1,0.27,60,60,2700,2655.200,2994.900,True,5.746,reality.1000.1,906,true,false
134,KIA Bắc Ninh,,shop:car,Thành phố Bắc Ninh,21.1694394,106.0585473,22196.571679,21422.354008,1,0.45,60,60,1800,42561.983,42561.983,true,,openstreetmap_20_30_ring,node:4353589005,true,true
135,Tịnh Cafe,C,Cửa hàng đồ uống,Thanh Xuân,21.0034874,105.8107186,-3559.279895,2945.264500,1,1.70,60,60,1800,7478.200,6824.700,True,10.958,reality.1000.1,986,true,false
136,Không có tên,,amenity:shelter,,21.1911607,105.9607230,12028.500779,23840.369124,1,1.82,60,60,1800,36842.821,36842.821,true,,openstreetmap_20_30_ring,node:4537651695,true,true
137,WinMart+,C,Siêu thị,Hoàng Mai,20.9856383,105.8760318,3221.888892,960.535135,1,1.99,60,60,1800,4483.300,5117.300,True,6.905,reality.1000.1,940,true,false
138,Tịnh Cafe [S],S,Cửa hàng đồ uống,Thanh Xuân,20.8893215,105.8219576,-2392.386281,-9749.404376,1,1.75,60,60,2700,10803.900,10936.300,True,85.805,reality.1000.1,504,true,false
139,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.0867944,105.9658873,12551.171669,12208.580254,1,1.69,60,60,2700,21627.800,23855.700,True,29.147,reality.1000.1,127,true,false
140,Big C,,shop:supermarket,Mê Linh,21.1863594,105.7826693,-6478.788776,23305.888408,1,1.98,60,60,3600,33375.137,33375.137,true,,openstreetmap_20_30_ring,node:8763403938,true,true
141,Trường Quốc tế Singapore [NE],NE,Trường học,Hoàng Mai,21.0716967,106.0020146,16302.102861,10529.792610,1,0.91,60,60,3600,23655.400,25555.300,True,4.004,reality.1000.1,175,true,true
142,King BBQ,,amenity:restaurant,Thành phố Bắc Ninh,21.1733322,106.0629060,22649.624455,21855.700504,1,0.42,60,60,1800,43426.972,43426.972,true,,openstreetmap_20_30_ring,node:6545253583,true,true
143,Tháp đồng hồ trung tâm,,amenity:clock,,21.1723100,106.0620082,22556.305167,21741.909200,1,1.29,60,60,3600,43225.307,43225.307,true,,openstreetmap_20_30_ring,node:5209662743,true,true
144,Kho bạc Nhà nước Đống Đa [N],N,Uỷ ban nhân dân,Thanh Xuân,21.1162950,105.8376026,-768.037977,15488.897307,1,1.32,60,60,3600,21820.800,21874.500,True,248.116,reality.1000.1,88,true,false
145,Trung tâm Công nghệ Phần mềm Thủy lợi [W],W,Uỷ ban nhân dân,Thanh Xuân,21.0028271,105.7206773,-12907.853431,2871.842490,1,0.64,60,60,1800,18589.200,17232.100,True,3.238,reality.1000.1,733,true,false
146,Trường Trung học cơ sở Lĩnh Nam,C,Trường học,Hoàng Mai,20.9857761,105.8910896,4785.270924,975.857796,1,1.97,60,60,1800,6447.700,8215.200,True,59.921,reality.1000.1,978,true,false
147,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9762504,105.9602911,11970.143994,-83.351717,1,1.56,60,60,2700,19817.400,22367.500,True,7.91,reality.1000.1,252,true,false
148,Delícia Coffee & Lounge [S],S,Cửa hàng đồ uống,Thanh Xuân,20.8610181,105.8231881,-2264.629133,-12896.598863,1,0.88,60,60,2700,20145.900,18515.800,True,211.624,reality.1000.1,473,true,false
149,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0771162,105.7210939,-12864.599772,11132.413515,1,1.25,60,60,3600,21521.400,21351.400,True,111.062,reality.1000.1,801,true,false
150,Trường Tiểu học Tam Hiệp [SW],SW,Trường học,Hoàng Mai,20.8359750,105.7263036,-12323.700611,-15681.264530,1,0.26,60,60,1800,26741.200,28025.100,True,24.783,reality.1000.1,594,true,false
151,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.0867944,105.8501057,530.101319,12208.580254,1,1.46,60,60,3600,21734.200,22434.100,True,101.552,reality.1000.1,8,true,false
152,Không có tên,,amenity:cafe,,21.1450601,105.7786749,-6893.975416,18708.450332,1,0.74,60,60,2700,27509.334,27509.334,true,,openstreetmap_20_30_ring,node:6447046785,true,true
153,Delícia Coffee & Lounge,C,Cửa hàng đồ uống,Thanh Xuân,20.9751840,105.8119491,-3431.522747,-201.929987,1,1.73,60,60,3600,5754.500,4883.700,True,12.002,reality.1000.1,968,true,false
154,The Coffee House [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.0796323,105.6831894,-16800.049455,11412.191070,1,1.40,60,60,1800,23545.900,23049.600,True,29.238,reality.1000.1,886,true,true
155,Everything Coffee 'N Bagel [S],S,Cửa hàng đồ uống,Thanh Xuân,20.8899854,105.8058396,-4065.843997,-9675.582064,1,0.47,60,60,2700,17708.700,17589.200,True,104.731,reality.1000.1,528,true,false
156,WinMart+ [E],E,Siêu thị,Hoàng Mai,20.9501016,105.9751068,13508.389898,-2990.965615,1,1.45,60,60,1800,20168.900,22341.500,True,9.042,reality.1000.1,271,true,false
157,Không có tên [N],N,Trường học,Hoàng Mai,21.0654581,105.8391064,-611.905348,9836.091941,1,0.22,60,60,3600,13924.700,12240.500,True,66.878,reality.1000.1,29,true,false
158,Trường Tiểu học Chu Văn An [S],S,Trường học,Hoàng Mai,20.8389604,105.8527347,803.058282,-15349.303196,1,1.58,60,60,3600,19067.300,17455.400,True,9.001,reality.1000.1,453,true,false
159,Đảng uỷ - HĐND - UBND phường Thanh Xuân,C,Uỷ ban nhân dân,Thanh Xuân,20.9947377,105.7997065,-4702.615527,1972.342250,1,0.55,60,60,1800,8857.100,7967.800,True,33.69,reality.1000.1,997,true,false
160,WinMart+ [S],S,Siêu thị,Hoàng Mai,20.8268181,105.8573412,1281.329964,-16699.465354,1,0.73,60,60,1800,22972.700,21360.700,True,10.394,reality.1000.1,488,true,true
161,Cà Phê KOK [W],W,Cửa hàng đồ uống,Thanh Xuân,20.9778599,105.7110438,-13908.055374,95.616517,1,0.54,60,60,1800,21418.300,20926.200,True,50.32,reality.1000.1,706,true,false
162,Chợ Trung Kính [SW],SW,Chợ dân sinh,Thanh Xuân,20.8990600,105.6947543,-15599.319145,-8666.532583,1,0.31,60,60,1800,22704.700,22694.900,True,40.258,reality.1000.1,649,true,false
163,Không có tên,,amenity:fuel,,20.8324019,105.8769982,3325.962632,-16096.660492,1,1.03,60,60,2700,22678.150,22678.150,true,,openstreetmap_20_30_ring,node:4437505396,true,true
164,Cafe Dinh [N],N,Cửa hàng đồ uống,Hoàng Mai,21.0421318,105.8655960,2138.387835,7242.325723,1,1.31,60,60,3600,10532.500,11503.500,True,6.492,reality.1000.1,80,true,false
165,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9680107,105.9682823,12799.833490,-999.564554,1,0.49,60,60,2700,20949.600,23258.900,True,79.454,reality.1000.1,241,true,false
166,Xuân Trường,,shop:tyres,,20.8275840,105.8796549,3602.105819,-16632.989120,1,1.55,60,60,2700,23480.988,23480.988,true,,openstreetmap_20_30_ring,node:6520665189,true,true
167,Không có tên [E],E,Trường học,Hoàng Mai,20.9573500,105.9548880,11409.165002,-2184.980309,1,0.30,60,60,3600,19084.800,21504.300,True,63.33,reality.1000.1,270,true,false
168,Trường Tiểu học Chu Văn An,C,Trường học,Hoàng Mai,20.9531263,105.8414957,-363.835332,-2654.634320,1,0.52,60,60,1800,3271.400,4042.800,True,41.499,reality.1000.1,916,true,false
169,Trường Mầm non Yên Mỹ [NE],NE,Trường học,Hoàng Mai,21.0446229,105.9982830,15914.668017,7519.323405,1,0.31,60,60,3600,22756.100,25051.200,True,53.695,reality.1000.1,211,true,false
170,Thế an,,shop:convenience,,20.8167117,105.7159682,-13411.846451,-17843.293556,1,0.60,60,60,1800,30797.951,30797.951,true,,openstreetmap_20_30_ring,node:5101131728,true,true
171,Vịnh xén hè cho xe buýt (số 1 chiều về Hà Nội),,public_transport:platform,,21.1243396,105.7991558,-4765.146042,16401.844272,1,0.39,60,60,2700,23565.783,23565.783,true,,openstreetmap_20_30_ring,node:8807115905,true,true
172,TK mark [W],W,Chợ dân sinh,Thanh Xuân,20.9830689,105.7035209,-14689.123437,674.830890,1,1.60,60,60,1800,21369.100,20902.700,True,28.847,reality.1000.1,731,true,false
173,Không có tên,,leisure:park,,21.1924134,106.0397393,20241.627177,23979.819688,1,1.44,60,60,3600,43296.982,43296.982,true,,openstreetmap_20_30_ring,node:6545865258,true,true
174,Thường Nga,,shop:electronics,,20.9832534,106.0306314,19294.932205,696.128488,1,0.65,60,60,2700,26639.079,26639.079,true,,openstreetmap_20_30_ring,node:4744802325,true,true
175,Everything Coffee 'N Bagel [SW],SW,Cửa hàng đồ uống,Thanh Xuân,20.8899854,105.6900580,-16086.914347,-9675.582064,1,1.39,60,60,3600,24235.100,24225.300,True,52.997,reality.1000.1,647,true,false
176,Vinasat,,office:company,,21.0485784,105.6890259,-16212.287820,7968.107488,1,0.74,60,60,2700,24924.206,24924.206,true,,openstreetmap_20_30_ring,node:4212573094,true,true
177,Trường Cao đẳng Hà Nội [S],S,Trường học,Hoàng Mai,20.8338189,105.8325427,-1293.384093,-15921.011911,1,1.07,60,60,1800,20737.700,19117.600,True,83.062,reality.1000.1,489,true,false
178,Trường Mầm non Yên Mỹ [W],W,Trường học,Hoàng Mai,20.9365148,105.7667198,-8127.472683,-4501.748844,1,0.73,60,60,1800,12575.800,13196.200,True,21.796,reality.1000.1,747,true,false
179,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.0984810,105.8280210,-1762.851381,13508.070884,1,1.73,60,60,1800,25069.900,24708.500,True,323.036,reality.1000.1,62,true,false
180,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9826485,105.9282364,8642.052106,628.084543,1,1.88,60,60,1800,13526.300,15021.100,True,20.818,reality.1000.1,335,true,false
181,Trạm xăng dầu,,amenity:fuel,Huyện Yên Phong,21.1670530,105.9295253,8785.743862,21156.699960,1,0.39,60,60,1800,31607.375,31607.375,true,,openstreetmap_20_30_ring,node:2090705707,true,true
182,WinMart+ [W],W,Siêu thị,Hoàng Mai,20.9709606,105.7880094,-5917.071555,-671.550640,1,0.85,60,60,3600,9206.300,9165.100,True,2.432,reality.1000.1,754,true,false
183,Bãi Tắm Hồ Văn Sơn,,leisure:sports_centre,,20.8459956,105.6186499,-23527.322608,-14583.409808,1,0.74,60,60,1800,38191.578,38191.578,true,,openstreetmap_20_30_ring,node:7187541622,true,true
184,Chùa Thầy,,amenity:place_of_worship,,21.0563439,105.6424691,-21051.503059,8832.562948,1,1.19,60,60,3600,31498.316,31498.316,true,,openstreetmap_20_30_ring,node:718681996,true,true
185,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9839367,105.9172143,7497.678220,771.325848,1,0.29,60,60,3600,13207.400,14811.300,True,12.302,reality.1000.1,353,true,false
186,Cửa Hàng Tiện Lợi BV Mart [E],E,Siêu thị,Thanh Xuân,20.9730303,105.9230904,8107.766623,-441.410500,1,1.31,60,60,3600,14507.300,16114.200,True,6.626,reality.1000.1,342,true,false
187,Tịnh Cafe [N],N,Cửa hàng đồ uống,Thanh Xuân,21.1055377,105.8219576,-2392.386281,14292.740123,1,0.23,60,60,3600,22413.100,21765.800,True,34.417,reality.1000.1,89,true,false
188,Hội đồng nhân dân - Ủy ban nhân dân phường Thanh Liệt [E],E,Uỷ ban nhân dân,Thanh Xuân,20.9740614,105.9328685,9122.981718,-326.757411,1,1.08,60,60,3600,14535.100,16127.500,True,79.668,reality.1000.1,319,true,false
189,Landmark Hotel,,tourism:hotel,,21.1647310,106.0598253,22329.409784,20898.214920,1,0.90,60,60,3600,42196.629,42196.629,true,,openstreetmap_20_30_ring,node:6545478438,true,true
190,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.0961035,105.9692210,12897.294388,13243.704946,1,0.96,60,60,2700,22001.200,23611.200,True,11.983,reality.1000.1,138,true,false
191,Không có tên [E],E,Cửa hàng đồ uống,Thanh Xuân,20.9964168,105.9474137,10633.142853,2159.049652,1,1.64,60,60,2700,15346.000,17478.300,True,19.992,reality.1000.1,311,true,false
192,Cục Tần số vô tuyến điện [S],S,Uỷ ban nhân dân,Thanh Xuân,20.8944961,105.8094654,-3689.393880,-9174.015108,1,0.49,60,60,1800,12714.400,12846.800,True,22.703,reality.1000.1,527,true,false
193,Cửa Hàng Tiện Lợi BV Mart [NE],NE,Siêu thị,Thanh Xuân,21.0811384,105.9230904,8107.766623,11579.661749,1,1.50,60,60,3600,18180.600,19405.100,True,76.588,reality.1000.1,219,true,false
194,Cà Phê Big One [S],S,Cửa hàng đồ uống,Thanh Xuân,20.8956954,105.8588876,1441.885555,-9040.659033,1,1.94,60,60,1800,10488.800,10226.800,True,12.591,reality.1000.1,478,true,false
195,Siêu thị B11 Kim Liên [N],N,Siêu thị,Thanh Xuân,21.1096000,105.8463690,142.136966,14744.447273,1,1.19,60,60,3600,23602.000,22671.900,True,13.628,reality.1000.1,61,true,false
196,Trường Mầm non Kim Lan [SW],SW,Trường học,Hoàng Mai,20.8478913,105.7984144,-4836.768320,-14356.232426,1,1.63,60,60,3600,21352.000,21385.200,True,79.645,reality.1000.1,650,true,false
197,WinMart+ [S],S,Siêu thị,Hoàng Mai,20.8481786,105.8757215,3189.671872,-14324.286123,1,1.14,60,60,1800,17557.600,16105.400,True,32.679,reality.1000.1,451,true,false
198,Trường Mầm non Định Công (Cơ sở 3) [N],N,Trường học,Hoàng Mai,21.0794890,105.8359560,-938.996872,11396.256837,1,0.94,60,60,2700,15600.600,14869.600,True,439.176,reality.1000.1,18,true,false
199,The Coffee House [NE],NE,Cửa hàng đồ uống,Thanh Xuân,21.0796323,105.9147526,7242.091245,11412.191070,1,0.98,60,60,3600,17116.000,18365.100,True,22.369,reality.1000.1,232,true,false
200,Đảng uỷ - HĐND - UBND phường Thanh Xuân [W],W,Uỷ ban nhân dân,Thanh Xuân,20.9886799,105.6951639,-15556.792263,1298.745624,1,1.82,60,60,3600,21839.800,20958.600,True,74.723,reality.1000.1,756,true,false
