id,name,zone,type,district,lat,lon,x_m,y_m,dronable,demand,drone_service_s,truck_service_s,lw_s,depot_osrm_distance_m,to_depot_osrm_distance_m,road_reachable,osrm_snap_distance_m,source_dataset,original_id,inside_40mile_square,outside_25mile_square
132,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8691510,105.8321758,-1331.477630,-11992.261644,1,1.20,60,60,1800,18114.600,16484.500,True,7.756,reality.1000.1,450,true,false
133,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8957762,105.8416638,-346.382283,-9031.674483,1,1.21,60,60,2700,11349.100,11700.500,True,45.28,reality.1000.1,487,true,false
134,WinMart+ [S],S,Siêu thị,Hoàng Mai,20.8455254,105.8557279,1113.828455,-14619.308503,1,1.10,60,60,2700,18267.900,16656.000,True,51.074,reality.1000.1,434,true,false
135,Trường Mầm non Yên Mỹ [S],S,Trường học,Hoàng Mai,20.8284067,105.8825014,3893.597667,-16522.821093,1,1.03,60,60,3600,19775.400,18163.400,True,34.98,reality.1000.1,505,true,false
136,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.1046450,105.7322990,-11701.225838,14193.476412,1,0.43,60,60,3600,24139.300,23969.200,True,331.082,reality.1000.1,827,true,false
137,WinMart+ [NW],NW,Siêu thị,Hoàng Mai,21.0809958,105.7818167,-6560.031078,11563.805352,1,1.83,60,60,1800,18873.100,17918.300,True,30.61,reality.1000.1,858,true,false
138,Delícia Coffee & Lounge [S],S,Cửa hàng đồ uống,Thanh Xuân,20.8610181,105.8231881,-2264.629133,-12896.598863,1,0.88,60,60,2700,20145.900,18515.800,True,211.624,reality.1000.1,473,true,false
139,Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ),C,Trường học,Hoàng Mai,20.9600576,105.8391042,-612.133764,-1883.908925,1,0.76,60,60,3600,2803.000,3441.400,True,31.669,reality.1000.1,910,true,false
140,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8649434,105.8270746,-1861.111735,-12460.125417,1,0.90,60,60,1800,19575.600,17929.600,True,60.078,reality.1000.1,460,true,false
141,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0988150,105.6896035,-16134.102989,13545.209989,1,0.50,60,60,2700,25997.700,25513.900,True,6.58,reality.1000.1,882,true,false
142,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.1113303,105.8043318,-4222.391928,14936.847855,1,1.03,60,60,1800,23352.500,22705.200,True,60.827,reality.1000.1,115,true,false
143,Siêu thị B11 Kim Liên,C,Siêu thị,Thanh Xuân,21.0075497,105.8351300,-1024.756648,3396.971651,1,0.63,60,60,3600,5603.600,4663.200,True,7.839,reality.1000.1,964,true,false
144,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0961823,105.7103253,-13982.653920,13252.467106,1,1.27,60,60,2700,24432.800,23949.000,True,232.019,reality.1000.1,839,true,false
145,Hội đồng nhân dân - Ủy ban nhân dân phường Thanh Liệt [NW],NW,Uỷ ban nhân dân,Thanh Xuân,21.0821695,105.7013053,-14919.158982,11694.314838,1,1.94,60,60,1800,22558.500,22062.100,True,227.442,reality.1000.1,852,true,false
146,Siêu Thị T-Mart [S],S,Siêu thị,Thanh Xuân,20.8571486,105.8473986,249.035592,-13326.867631,1,1.36,60,60,1800,17223.000,15602.900,True,24.696,reality.1000.1,422,true,false
147,Thuế cơ sở 4 thành phố Hà Nội [SW],SW,Uỷ ban nhân dân,Thanh Xuân,20.9001070,105.7169594,-13293.865867,-8550.111494,1,1.35,60,60,3600,22322.300,22303.200,True,40.781,reality.1000.1,628,true,false
148,Taste Tea [SW],SW,Cửa hàng đồ uống,Thanh Xuân,20.8975785,105.7323516,-11695.764623,-8831.267867,1,0.59,60,60,2700,22361.500,22163.600,True,12.754,reality.1000.1,608,true,false
149,Cửa Hàng Tiện Lợi BV Mart [NE],NE,Siêu thị,Thanh Xuân,21.0811384,105.9230904,8107.766623,11579.661749,1,1.50,60,60,3600,18180.600,19405.100,True,76.588,reality.1000.1,219,true,false
150,Trạm y tế,,amenity:hospital,,20.9209274,106.0948577,25970.753775,-6242.001832,1,1.70,60,60,2700,36556.881,36556.881,true,,openstreetmap_25_40_ring,node:481837735,true,true
151,Bến phà Đông Xuyên,,amenity:ferry_terminal,,21.2230251,105.9713802,13136.233369,27387.514132,1,1.11,60,60,3600,41572.384,41572.384,true,,openstreetmap_25_40_ring,node:6578472464,true,true
152,Không có tên,,leisure:park,,21.1922217,106.0393316,20199.249950,23958.479644,1,0.63,60,60,2700,42889.346,42889.346,true,,openstreetmap_25_40_ring,node:6545865254,true,true
153,9.0cafe [E],E,Cửa hàng đồ uống,Thanh Xuân,21.0087228,105.9317379,9005.596726,3527.414419,1,1.63,60,60,2700,15517.600,17876.200,True,24.624,reality.1000.1,354,true,false
154,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8858351,105.8158895,-3022.409160,-10137.074368,1,1.66,60,60,1800,12253.100,12385.500,True,34.954,reality.1000.1,511,true,false
155,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.0771162,105.9526571,11177.540929,11132.413515,1,1.08,60,60,2700,19762.000,20642.400,True,13.426,reality.1000.1,142,true,false
156,WinMart+ [W],W,Siêu thị,Hoàng Mai,20.9349262,105.7415596,-10739.740386,-4678.393105,1,0.67,60,60,1800,16681.300,16663.000,True,13.731,reality.1000.1,729,true,false
157,Nhà Hàng Lăng Kiên,,amenity:restaurant,,20.9073980,105.5733137,-28239.666023,-7748.094640,1,0.39,60,60,3600,40078.331,40078.331,true,,openstreetmap_25_40_ring,node:7055939499,true,true
158,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9870867,105.9635518,12308.687459,1121.589867,1,0.91,60,60,1800,18646.200,21196.300,True,0.985,reality.1000.1,263,true,false
159,Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ) [S],S,Trường học,Hoàng Mai,20.8458917,105.8503432,554.759850,-14578.577801,1,1.06,60,60,3600,18400.500,16788.600,True,48.475,reality.1000.1,435,true,false
160,Dũng Barbershop,,shop:hairdresser,,21.0199272,105.5513227,-30525.458482,4778.655904,1,0.81,60,60,3600,42287.229,42287.229,true,,openstreetmap_25_40_ring,node:7924855348,true,true
161,Không có tên [NW],NW,Trường học,Hoàng Mai,21.0654581,105.7233248,-12632.975698,9836.091941,1,1.20,60,60,1800,19664.400,19773.900,True,20.803,reality.1000.1,807,true,false
162,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9723291,105.7318911,-11743.576217,-519.380383,1,0.65,60,60,3600,19151.300,18685.000,True,20.368,reality.1000.1,660,true,false
163,Trường Mầm non Đại Thanh [NE],NE,Trường học,Hoàng Mai,21.0461730,105.9694265,12918.630507,7691.686661,1,0.86,60,60,2700,18694.200,20954.500,True,29.029,reality.1000.1,185,true,false
164,Điểm Giao Dịch Viettel KCN Thạch Thất - Quốc Oai,,office:yes,,21.0061080,105.6266685,-22693.851852,3240.302560,1,0.93,60,60,3600,31374.751,31374.751,true,,openstreetmap_25_40_ring,node:7234483821,true,true
165,Trường Tiểu học Chu Văn An [W],W,Trường học,Hoàng Mai,20.9530722,105.7182361,-13161.311985,-2660.649966,1,0.85,60,60,1800,22307.400,21815.300,True,16.708,reality.1000.1,702,true,false
166,Công ty chè Kim Anh - Km 1+900 Quốc lộ 2,,public_transport:platform,,21.1982682,105.8303340,-1524.415997,24631.576024,1,1.83,60,60,2700,33776.289,33776.289,true,,openstreetmap_25_40_ring,node:5601753123,true,true
167,WinMart+,C,Siêu thị,Thanh Xuân,21.0000588,105.7996366,-4709.872922,2564.021575,1,1.59,60,60,2700,8784.600,8243.100,True,18.423,reality.1000.1,996,true,false
168,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8758286,105.6856511,-16544.462480,-11249.746402,1,1.46,60,60,3600,26705.800,26696.000,True,80.462,reality.1000.1,643,true,false
169,WinMart+ [SW],SW,Siêu thị,Hoàng Mai,20.8683335,105.7773799,-7020.683590,-12083.163496,1,0.64,60,60,2700,19705.300,19634.100,True,52.024,reality.1000.1,607,true,false
170,Cafe Dinh [E],E,Cửa hàng đồ uống,Hoàng Mai,20.9340237,105.9813776,14159.458185,-4778.746526,1,1.99,60,60,1800,22245.900,24417.000,True,33.905,reality.1000.1,323,true,false
171,TK mark,C,Chợ dân sinh,Thanh Xuân,20.9891267,105.8080635,-3834.946701,1348.427517,1,1.82,60,60,3600,6722.400,7531.000,True,5.672,reality.1000.1,980,true,false
172,Trường Mầm Non Hoạ Mi [S],S,Trường học,Hoàng Mai,20.8387775,105.8463861,143.912380,-15369.640748,1,0.73,60,60,1800,19824.400,18204.300,True,92.054,reality.1000.1,458,true,false
173,WinMart+ [SE],SE,Siêu thị,Thanh Xuân,20.8888109,105.9614712,12092.668343,-9806.180505,1,0.35,60,60,2700,28958.700,28039.000,True,27.363,reality.1000.1,371,true,false
174,Trường Trung học cơ sở Văn Đức [NW],NW,Trường học,Hoàng Mai,21.0450725,105.7939565,-5299.611548,7569.316644,1,0.44,60,60,1800,12244.600,11868.900,True,9.46,reality.1000.1,892,true,false
175,MM Mega Market Hoàng Mai [N],N,Siêu thị,Hoàng Mai,21.0715654,105.8773172,3355.346054,10515.192716,1,1.22,60,60,2700,17651.800,16114.200,True,31.605,reality.1000.1,31,true,false
176,Cửa Hàng Tiện Lợi BV Mart [SW],SW,Siêu thị,Thanh Xuân,20.8649222,105.6915272,-15934.374077,-12462.482749,1,0.79,60,60,1800,27255.000,27245.300,True,62.903,reality.1000.1,632,true,false
177,Nhà Hàng Hải Hà,,amenity:restaurant,,20.9104803,105.5775186,-27802.599555,-7404.973004,1,0.32,60,60,2700,39378.311,39378.311,true,,openstreetmap_25_40_ring,node:7055939508,true,true
178,WinMart+ [NW],NW,Siêu thị,Hoàng Mai,21.0547144,105.7475148,-10121.439394,8641.447007,1,0.69,60,60,2700,16942.300,16144.400,True,17.396,reality.1000.1,821,true,false
179,AEON MaxValu Linh Đàm [N],N,Siêu thị,Hoàng Mai,21.0661348,105.8342717,-1113.869985,9911.337547,1,0.23,60,60,3600,13336.100,11651.900,True,52.212,reality.1000.1,40,true,false
180,Cửa Hàng Xăng Dầu Số 9,,amenity:fuel,,21.2582104,105.6601080,-19218.077358,31304.341728,1,0.44,60,60,3600,50273.980,50273.980,true,,openstreetmap_25_40_ring,node:4746575131,true,true
181,Thanh Hoa,,shop:electronics,,20.8645149,106.0664770,23020.801976,-12521.841332,1,0.38,60,60,2700,35866.595,35866.595,true,,openstreetmap_25_40_ring,node:4748550922,true,true
182,Petrovietnam,,amenity:fuel,,20.7446878,105.7686078,-7940.371726,-25860.994104,1,1.04,60,60,3600,37025.235,37025.235,true,,openstreetmap_25_40_ring,node:2649232877,true,true
183,Gà Mạnh Hoạch,,amenity:restaurant,,20.8917297,105.5808645,-27454.819418,-9492.289796,1,0.75,60,60,2700,39758.277,39758.277,true,,openstreetmap_25_40_ring,node:7055939503,true,true
184,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.0955066,105.9586546,11800.233735,13177.332694,1,1.95,60,60,2700,21705.300,22900.700,True,111.327,reality.1000.1,147,true,false
185,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.1113303,105.9201134,7798.678422,14936.847855,1,1.92,60,60,1800,21466.400,22676.100,True,73.101,reality.1000.1,236,true,false
186,Đình Làng Đa Phúc,,amenity:place_of_worship,,21.0216332,105.6464450,-20638.239349,4968.567824,1,1.60,60,60,3600,29053.373,29053.373,true,,openstreetmap_25_40_ring,node:5317498335,true,true
187,Trường Mầm non Tứ Hiệp (điểm Cổ Điển B) [N],N,Trường học,Hoàng Mai,21.0469486,105.8657703,2156.484601,7777.929446,1,0.87,60,60,1800,12790.700,11893.900,True,0.111,reality.1000.1,66,true,false
188,Bưu cục Đức Hợp,,amenity:post_office,Kim Động,20.7257268,105.9935572,15441.359073,-27971.732624,1,0.78,60,60,1800,43729.176,43729.176,true,,openstreetmap_25_40_ring,node:7858023071,true,true
189,"Nhà hàng Nhật Bản, Hàn Quốc, Sakura Sushi",,amenity:restaurant,Thành phố Bắc Ninh,21.1764479,106.0652580,22894.096460,22202.540228,1,1.73,60,60,3600,43648.550,43648.550,true,,openstreetmap_25_40_ring,node:6545253553,true,true
190,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.1021091,105.6950940,-15564.049658,13911.497197,1,1.05,60,60,3600,25618.300,25134.500,True,85.398,reality.1000.1,878,true,false
191,Cà Phê KOK [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.0859680,105.7110438,-13908.055374,12116.688767,1,0.82,60,60,2700,22634.300,22150.500,True,6.512,reality.1000.1,829,true,false
192,AEON MaxValu Linh Đàm [NW],NW,Siêu thị,Hoàng Mai,21.0661348,105.7184901,-13134.940335,9911.337547,1,0.37,60,60,3600,19740.000,19259.500,True,33.545,reality.1000.1,819,true,false
193,Trường Cao đẳng Hà Nội [S],S,Trường học,Hoàng Mai,20.8338189,105.8325427,-1293.384093,-15921.011911,1,1.07,60,60,3600,20737.700,19117.600,True,83.062,reality.1000.1,489,true,false
194,Trường Đại học Công nghệ và Quản lý Hữu Nghị [W],W,Trường học,Hoàng Mai,20.9767463,105.7608077,-8741.298801,-28.210153,1,1.81,60,60,3600,13477.400,13110.300,True,6.469,reality.1000.1,681,true,false
195,UBND phường Khương Thượng [E],E,Uỷ ban nhân dân,Thanh Xuân,20.9961949,105.9526476,11176.554587,2134.375497,1,0.80,60,60,1800,17702.500,19630.400,True,5.022,reality.1000.1,302,true,false
196,Không có tên [NE],NE,Trường học,Hoàng Mai,21.0600232,105.9588900,11824.674233,9231.758634,1,0.40,60,60,2700,18673.200,20573.100,True,35.391,reality.1000.1,155,true,false
197,The Coffee House [S],S,Cửa hàng đồ uống,Thanh Xuân,20.8634161,105.7989710,-4778.979105,-12629.953429,1,1.68,60,60,1800,19893.100,19814.700,True,96.723,reality.1000.1,526,true,false
198,WinMart+ [NE],NE,Siêu thị,Hoàng Mai,21.0898864,105.9787013,13881.590280,12552.394967,1,1.24,60,60,1800,23031.900,24642.000,True,7.599,reality.1000.1,132,true,false
199,Bùi cường,,shop:electronics,,20.9658690,106.1205241,28638.575318,-1239.102920,1,1.42,60,60,2700,39232.604,39232.604,true,,openstreetmap_25_40_ring,node:4936365922,true,true
200,Hà Thảo,,shop:electronics,,20.9562452,106.1218228,28773.565026,-2310.424336,1,0.78,60,60,3600,39507.437,39507.437,true,,openstreetmap_25_40_ring,node:4746315123,true,true
