id,name,zone,type,district,lat,lon,x_m,y_m,dronable,demand,drone_service_s,truck_service_s,lw_s,depot_osrm_distance_m,to_depot_osrm_distance_m,road_reachable,osrm_snap_distance_m,source_dataset,original_id,inside_40mile_square,outside_25mile_square
132,Không có tên [NE],NE,Trường học,Hoàng Mai,21.0600232,105.9588900,11824.674233,9231.758634,1,0.40,60,60,3600,18673.200,20573.100,True,35.391,reality.1000.1,155,true,false
133,Trường Trung học cơ sở Lĩnh Nam,C,Trường học,Hoàng Mai,20.9857761,105.8910896,4785.270924,975.857796,1,1.97,60,60,1800,6447.700,8215.200,True,59.921,reality.1000.1,978,true,false
134,Trại lợn Thái Dương Ứng Hoà,,amenity:veterinary,,20.7889189,105.7168533,-13319.847228,-20937.188052,1,0.65,60,60,3600,33863.814,33863.814,true,,openstreetmap_25_40_ring,node:4213658790,true,true
135,WinMart+ [NW],NW,Siêu thị,Hoàng Mai,21.0690520,105.7658946,-8213.149399,10235.715387,1,1.58,60,60,2700,19786.300,19355.200,True,49.897,reality.1000.1,824,true,false
136,Không có tên [W],W,Cửa hàng đồ uống,Hoàng Mai,20.9818976,105.7588808,-8941.359954,544.588273,1,1.83,60,60,3600,13695.400,13858.800,True,21.654,reality.1000.1,682,true,false
137,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.1113303,105.6885502,-16243.462278,14936.847855,1,0.55,60,60,3600,28992.800,29139.200,True,19.509,reality.1000.1,891,true,false
138,Đảng uỷ - HĐND - UBND phường Thanh Xuân [W],W,Uỷ ban nhân dân,Thanh Xuân,20.9886799,105.6951639,-15556.792263,1298.745624,1,1.82,60,60,1800,21839.800,20958.600,True,74.723,reality.1000.1,756,true,false
139,Cà Phê Big One [S],S,Cửa hàng đồ uống,Thanh Xuân,20.8956954,105.8588876,1441.885555,-9040.659033,1,1.94,60,60,2700,10488.800,10226.800,True,12.591,reality.1000.1,478,true,false
140,Glory 2 Hotel,,tourism:hotel,Thành phố Bắc Ninh,21.1779675,106.0675964,23137.154851,22371.702100,1,0.68,60,60,2700,43920.165,43920.165,true,,openstreetmap_25_40_ring,node:4748437281,true,true
141,Không có tên [N],N,Cửa hàng đồ uống,Thanh Xuân,21.1045249,105.8316321,-1387.927497,14180.121901,1,1.07,60,60,2700,24231.600,23870.200,True,31.827,reality.1000.1,68,true,false
142,Trường Trung học cơ sở Văn Đức [SW],SW,Trường học,Hoàng Mai,20.8288563,105.7939565,-5299.611548,-16472.827854,1,1.81,60,60,2700,25038.200,25102.800,True,45.89,reality.1000.1,652,true,false
143,The Coffee House [SW],SW,Cửa hàng đồ uống,Thanh Xuân,20.8634161,105.6831894,-16800.049455,-12629.953429,1,0.37,60,60,1800,28129.200,28119.400,True,66.849,reality.1000.1,645,true,false
144,Siêu thị Đức Thành [SW],SW,Siêu thị,Hoàng Mai,20.8691872,105.7478267,-10089.056253,-11988.236387,1,0.27,60,60,1800,21609.900,22893.800,True,67.474,reality.1000.1,543,true,false
145,Chợ Xanh Văn Quán [W],W,Chợ dân sinh,Thanh Xuân,20.9682111,105.6869028,-16414.504234,-977.281091,1,1.15,60,60,3600,24763.300,24271.200,True,34.973,reality.1000.1,762,true,false
146,Trường Mầm non Yên Mỹ [SW],SW,Trường học,Hoàng Mai,20.8284067,105.7667198,-8127.472683,-16522.821093,1,0.79,60,60,3600,25812.800,27117.600,True,10.43,reality.1000.1,625,true,false
147,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8977172,105.7964695,-5038.698331,-8815.845130,1,0.54,60,60,1800,16262.400,16145.600,True,75.367,reality.1000.1,536,true,false
148,TK mark [W],W,Chợ dân sinh,Thanh Xuân,20.9830689,105.7035209,-14689.123437,674.830890,1,1.60,60,60,1800,21369.100,20902.700,True,28.847,reality.1000.1,731,true,false
149,Kotteji,,amenity:restaurant,Thành phố Bắc Ninh,21.1724286,106.0590598,22249.842046,21755.111752,1,1.97,60,60,3600,42465.440,42465.440,true,,openstreetmap_25_40_ring,node:5550008315,true,true
150,Trường Mầm non Hoa Mai [N],N,Trường học,Hoàng Mai,21.0819029,105.8604493,1604.029674,11664.670270,1,0.50,60,60,1800,20392.000,19288.800,True,2.208,reality.1000.1,3,true,false
151,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.0843585,105.8445095,-50.926356,11937.720532,1,1.25,60,60,2700,20780.500,21480.400,True,51.363,reality.1000.1,12,true,false
152,Cafe 1988,,amenity:cafe,Thành phố Bắc Ninh,21.1841201,106.0670933,23084.861541,23056.609532,1,1.57,60,60,1800,44524.406,44524.406,true,,openstreetmap_25_40_ring,node:6944676204,true,true
153,Siêu Thị T-Mart [E],E,Siêu thị,Thanh Xuân,20.9652567,105.9631802,12270.105943,-1305.795382,1,0.54,60,60,1800,20567.900,22877.200,True,92.374,reality.1000.1,249,true,false
154,Trường Mầm non Sao Mai [SW],SW,Trường học,Hoàng Mai,20.8705557,105.7221759,-12752.260694,-11836.066130,1,0.54,60,60,2700,26652.200,26633.100,True,20.705,reality.1000.1,561,true,false
155,Ngọc tân - thùy chi,,shop:electronics,,20.7389807,106.0582706,22167.810878,-26496.308476,1,0.77,60,60,1800,47144.027,47144.027,true,,openstreetmap_25_40_ring,node:4860909321,true,true
156,Chợ Nhân Chính,C,Chợ dân sinh,Thanh Xuân,20.9983875,105.8093027,-3706.286272,2378.181494,1,1.66,60,60,2700,7076.400,6910.500,True,12.5,reality.1000.1,983,true,false
157,Chợ Nhân Chính [E],E,Chợ dân sinh,Thanh Xuân,20.9923297,105.9363233,9481.677692,1704.584867,1,1.69,60,60,3600,13118.700,25535.000,True,12.294,reality.1000.1,329,true,false
158,Trường Đại học Công nghệ và Quản lý Hữu Nghị [S],S,Trường học,Hoàng Mai,20.8686382,105.8765893,3279.771549,-12049.282402,1,0.51,60,60,2700,13356.500,14301.800,True,47.351,reality.1000.1,440,true,false
159,Karaoke Huy Du,,amenity:karaoke_box,,20.9031980,105.5752156,-28041.978393,-8215.638640,1,1.69,60,60,1800,39876.058,39876.058,true,,openstreetmap_25_40_ring,node:7055939505,true,true
160,Cà Phê Parkland,C,Cửa hàng đồ uống,Thanh Xuân,20.9867346,105.8322499,-1323.784168,1082.438133,1,1.55,60,60,3600,2956.600,3360.000,True,15.638,reality.1000.1,913,true,false
161,Siêu thị Đức Thành [NW],NW,Siêu thị,Hoàng Mai,21.0854034,105.7478267,-10089.056253,12053.908111,1,1.12,60,60,1800,22680.200,22510.100,True,48.893,reality.1000.1,784,true,false
162,Trung tâm Công nghệ Phần mềm Thủy lợi [SE],SE,Uỷ ban nhân dân,Thanh Xuân,20.8947190,105.9522405,11134.287269,-9149.229759,1,1.42,60,60,2700,24989.800,26593.700,True,11.751,reality.1000.1,381,true,false
163,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.0811596,105.8270746,-1861.111735,11582.019081,1,1.87,60,60,3600,15518.700,17079.100,True,11.228,reality.1000.1,46,true,false
164,Siêu thị Đức Thành [E],E,Siêu thị,Hoàng Mai,20.9772953,105.9793899,13953.084447,32.835862,1,0.60,60,60,1800,20075.100,22420.700,True,53.001,reality.1000.1,247,true,false
165,WinMart+ [W],W,Siêu thị,Hoàng Mai,20.9764416,105.7773799,-7020.683590,-62.091247,1,0.93,60,60,3600,10195.400,10270.500,True,4.396,reality.1000.1,726,true,false
166,WinMart+ [NE],NE,Siêu thị,Hoàng Mai,21.0582097,105.9751068,13508.389898,9030.106634,1,0.91,60,60,3600,20100.900,22000.800,True,17.304,reality.1000.1,149,true,false
167,Không có tên [E],E,Uỷ ban nhân dân,Thanh Xuân,20.9927835,105.9670805,12675.056131,1755.045125,1,1.56,60,60,3600,18050.100,20600.200,True,26.573,reality.1000.1,275,true,false
168,Trường Đại học Kinh tế - Kỹ thuật Công nghiệp (cơ sở 218 Lĩnh Nam) [SW],SW,Trường học,Hoàng Mai,20.8658182,105.7710477,-7678.126756,-12362.852095,1,1.36,60,60,3600,20190.400,20119.100,True,99.698,reality.1000.1,590,true,false
169,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.1119924,105.7258822,-12367.452633,15010.470016,1,0.69,60,60,3600,24962.700,24792.700,True,169.649,reality.1000.1,848,true,false
170,Trường Mầm non Hoa Mai [W],W,Trường học,Hoàng Mai,20.9737948,105.7446677,-10417.040676,-356.401979,1,0.80,60,60,3600,15937.600,15435.300,True,4.55,reality.1000.1,658,true,false
171,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8860122,105.8253554,-2039.608354,-10117.381747,1,1.06,60,60,1800,11705.200,11837.600,True,105.42,reality.1000.1,492,true,false
172,An lượng,,shop:electronics,,20.9904794,106.0833937,24779.160635,1500.526808,1,1.06,60,60,3600,33876.851,33876.851,true,,openstreetmap_25_40_ring,node:4744802324,true,true
173,Trung tâm Hỗ trợ doanh nghiệp Hà Nội [NE],NE,Uỷ ban nhân dân,Thanh Xuân,21.1157597,105.9174089,7517.882642,15429.374663,1,1.69,60,60,1800,22977.700,23741.600,True,17.766,reality.1000.1,238,true,false
174,Starbucks [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.0892437,105.6815161,-16973.780489,12480.929988,1,0.39,60,60,2700,26171.300,25691.800,True,41.706,reality.1000.1,889,true,false
175,Vietnam Gift Shop,,amenity:smoking_area,,21.2192906,105.7893686,-5782.448936,26971.789592,1,1.80,60,60,3600,37643.452,37643.452,true,,openstreetmap_25_40_ring,node:6973453978,true,true
176,quốc Hieu,,tourism:motel,,20.7227895,105.8090912,-3732.438917,-28298.712860,1,1.63,60,60,1800,38952.320,38952.320,true,,openstreetmap_25_40_ring,node:5338726421,true,true
177,Chợ Xanh Văn Quán [N],N,Chợ dân sinh,Thanh Xuân,21.0763192,105.8026844,-4393.433883,11043.791158,1,1.68,60,60,2700,16141.900,16096.800,True,108.986,reality.1000.1,103,true,false
178,Highlands Coffee [NE],NE,Cửa hàng đồ uống,Hoàng Mai,21.0672278,105.9599854,11938.404571,10032.873602,1,0.39,60,60,3600,19362.300,22195.100,True,94.509,reality.1000.1,137,true,false
179,Đền Thờ Đô Thống Lê Phụng Hiểu,,amenity:place_of_worship,Thành phố Bắc Ninh,21.1700691,106.0471988,21016.983861,21492.452212,1,1.05,60,60,3600,41022.217,41022.217,true,,openstreetmap_25_40_ring,node:6545871111,true,true
180,Starbucks [W],W,Cửa hàng đồ uống,Thanh Xuân,20.9811356,105.6815161,-16973.780489,459.857739,1,1.32,60,60,3600,24359.800,23867.700,True,4.072,reality.1000.1,770,true,false
181,Không có tên,,amenity:shelter,,21.1947238,106.0160689,17781.274223,24237.013416,1,1.00,60,60,1800,41021.477,41021.477,true,,openstreetmap_25_40_ring,node:4957900021,true,true
182,Trường Mầm non Hoa Mai [NW],NW,Trường học,Hoàng Mai,21.0819029,105.7446677,-10417.040676,11664.670270,1,0.28,60,60,3600,22507.300,20519.200,True,32.827,reality.1000.1,780,true,false
183,Quầy thuốc Hải Yến,,amenity:pharmacy,,21.0190818,105.5517295,-30483.174803,4684.545976,1,0.62,60,60,3600,42087.239,42087.239,true,,openstreetmap_25_40_ring,node:7924687012,true,true
184,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9880742,105.7103253,-13982.653920,1231.394857,1,0.31,60,60,3600,19244.000,18777.600,True,1.356,reality.1000.1,718,true,false
185,Trường Mầm non Sao Mai [SE],SE,Trường học,Hoàng Mai,20.8705557,105.9537391,11289.880006,-11836.066130,1,1.54,60,60,2700,28069.700,29673.600,True,69.854,reality.1000.1,366,true,false
186,WinMart+ [NE],NE,Siêu thị,Hoàng Mai,21.0430343,105.9731228,13302.400315,7342.679145,1,1.96,60,60,1800,20621.700,22916.800,True,14.174,reality.1000.1,194,true,false
187,Trường Mầm non Tứ Hiệp (điểm Cổ Điển B) [N],N,Trường học,Hoàng Mai,21.0469486,105.8657703,2156.484601,7777.929446,1,0.87,60,60,2700,12790.700,11893.900,True,0.111,reality.1000.1,66,true,false
188,Cục Dự trữ Nhà nước khu vực Hà Nội [S],S,Uỷ ban nhân dân,Thanh Xuân,20.8756125,105.8511545,638.993393,-11273.775625,1,0.74,60,60,2700,13861.600,13997.900,True,1.494,reality.1000.1,427,true,false
189,Tịnh Cafe [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.1055377,105.7061760,-14413.456631,14292.740123,1,1.52,60,60,3600,25364.100,24880.400,True,83.768,reality.1000.1,865,true,false
190,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8649434,105.7112930,-13882.182085,-12460.125417,1,1.96,60,60,1800,28145.700,28135.900,True,61.928,reality.1000.1,584,true,false
191,Trường Tiểu học Hoàng Liệt [NE],NE,Trường học,Hoàng Mai,21.0686090,105.9656426,12525.765595,10186.456035,1,1.21,60,60,1800,20244.800,22144.700,True,90.084,reality.1000.1,130,true,false
192,MM Mega Market Hoàng Mai [W],W,Siêu thị,Hoàng Mai,20.9634573,105.7615356,-8665.724296,-1505.879533,1,1.32,60,60,1800,12941.200,12149.500,True,7.287,reality.1000.1,686,true,false
193,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.1144884,105.9440580,10284.735975,15288.012552,1,1.78,60,60,3600,24540.300,26931.300,True,8.324,reality.1000.1,216,true,false
194,Coffee Cây [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.1102173,105.7156345,-13431.424133,14813.087901,1,0.57,60,60,1800,26015.500,25531.800,True,5.91,reality.1000.1,859,true,false
195,Không có tên,,amenity:fuel,,20.7483517,105.9113929,6901.022695,-25453.128756,1,0.55,60,60,1800,35988.668,35988.668,true,,openstreetmap_25_40_ring,node:4437505397,true,true
196,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0924686,105.7130617,-13698.546109,12839.522507,1,0.80,60,60,1800,23536.300,23052.500,True,29.635,reality.1000.1,831,true,false
197,WinMart+ [SW],SW,Siêu thị,Hoàng Mai,20.8714401,105.7533569,-9514.881054,-11737.725337,1,0.68,60,60,1800,20719.000,22002.900,True,38.166,reality.1000.1,552,true,false
198,Cafe Đồ Xưa,,amenity:cafe,,21.1772239,106.0635395,22715.471825,22288.924548,1,1.92,60,60,2700,43429.123,43429.123,true,,openstreetmap_25_40_ring,node:6545253556,true,true
199,Karaoke Khanh Sơn,,amenity:karaoke_box,,20.9026139,105.5756813,-27993.572521,-8280.660652,1,2.00,60,60,1800,39837.748,39837.748,true,,openstreetmap_25_40_ring,node:7055939506,true,true
200,Bảo Làn,,shop:electronics,,20.8501391,106.0913767,25608.931050,-14122.155388,1,0.70,60,60,1800,39908.814,39908.814,true,,openstreetmap_25_40_ring,node:4886839621,true,true
