id,name,zone,type,district,lat,lon,x_m,y_m,dronable,demand,drone_service_s,truck_service_s,lw_s,depot_osrm_distance_m,to_depot_osrm_distance_m,road_reachable,osrm_snap_distance_m,source_dataset,original_id,inside_30mile_square,outside_20mile_square
132,Trạm Y tế xã Nghĩa Hương,,amenity:hospital,,20.9727604,105.6144225,-23966.727776,-471.952272,1,0.51,60,60,2700,32840.761,32840.761,true,,openstreetmap_20_30_ring,node:6185334967,true,true
133,Co.opmart [SW],SW,Siêu thị,Thanh Xuân,20.8683879,105.6856575,-16543.797998,-12077.114492,1,0.46,60,60,3600,29952.800,29943.000,True,67.007,reality.1000.1,642,true,true
134,PV Oil,,amenity:fuel,,20.9369010,106.0479000,21089.868117,-4463.820680,1,1.17,60,60,1800,29533.197,29533.197,true,,openstreetmap_20_30_ring,node:4435985194,true,true
135,Phường Ô Chợ Dừa [E],E,Chợ dân sinh,Thanh Xuân,21.0151110,105.9507123,10975.621301,4237.749849,1,0.98,60,60,2700,14878.000,17197.900,True,0.236,reality.1000.1,348,true,false
136,WinMart+ [SW],SW,Siêu thị,Hoàng Mai,20.8545445,105.7755360,-7212.127236,-13616.430340,1,1.32,60,60,1800,23819.000,24864.000,True,38.799,reality.1000.1,604,true,false
137,Không có tên,,amenity:shelter,,21.1911607,105.9607230,12028.500779,23840.369124,1,0.54,60,60,3600,36583.030,36583.030,true,,openstreetmap_20_30_ring,node:4537651695,true,true
138,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9839367,105.6856511,-16544.462480,771.325848,1,0.88,60,60,1800,23845.600,23353.500,True,100.496,reality.1000.1,766,true,true
139,Coffee Cây [NE],NE,Cửa hàng đồ uống,Thanh Xuân,21.1102173,105.9471977,10610.716567,14813.087901,1,0.63,60,60,3600,21914.900,23147.500,True,14.764,reality.1000.1,204,true,false
140,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.0961035,105.8534394,876.224038,13243.704946,1,1.16,60,60,1800,19440.900,20200.700,True,59.081,reality.1000.1,20,true,false
141,Trường Mầm non A Tứ Hiệp [SW],SW,Trường học,Hoàng Mai,20.8348385,105.7445918,-10424.921023,-15807.637564,1,0.79,60,60,2700,28483.900,29788.700,True,10.556,reality.1000.1,587,true,false
142,WinMart+,C,Siêu thị,Hoàng Mai,20.9678793,105.8450244,2.533340,-1014.175567,1,1.82,60,60,1800,1101.200,1101.200,True,1.768,reality.1000.1,897,true,false
143,육거리 식당,,amenity:restaurant,,21.1772783,106.0706013,23449.490705,22294.980356,1,1.94,60,60,3600,44328.411,44328.411,true,,openstreetmap_20_30_ring,node:5548427990,true,true
144,WinMart+ [NW],NW,Siêu thị,Hoàng Mai,21.0845497,105.7773799,-7020.683590,11958.981002,1,1.27,60,60,2700,18688.900,18209.600,True,12.874,reality.1000.1,847,true,false
145,Trường Trung học cơ sở Tân Định [S],S,Trường học,Hoàng Mai,20.8740398,105.8563845,1182.000209,-11448.651886,1,1.85,60,60,2700,14234.500,14370.900,True,99.565,reality.1000.1,423,true,false
146,Giang Tám,,shop:electronics,,20.8002949,105.9623665,12199.329750,-19670.811732,1,1.93,60,60,1800,31710.803,31710.803,true,,openstreetmap_20_30_ring,node:4761019423,true,true
147,Hội đồng nhân dân - Ủy ban nhân dân phường Thanh Liệt [NW],NW,Uỷ ban nhân dân,Thanh Xuân,21.0821695,105.7013053,-14919.158982,11694.314838,1,1.94,60,60,1800,22558.500,22062.100,True,227.442,reality.1000.1,852,true,false
148,Khu công nghệ liên hiệp Phúc Thọ,,public_transport:platform,,21.0440548,105.6433907,-20955.709946,7464.540336,1,1.50,60,60,1800,30476.280,30476.280,true,,openstreetmap_20_30_ring,node:8808913236,true,true
149,Starbucks [SW],SW,Cửa hàng đồ uống,Thanh Xuân,20.8730275,105.6815161,-16973.780489,-11561.214511,1,1.24,60,60,2700,27180.400,27170.600,True,59.438,reality.1000.1,648,true,true
150,Siêu thị Đức Thành [E],E,Siêu thị,Hoàng Mai,20.9772953,105.9793899,13953.084447,32.835862,1,0.60,60,60,1800,20075.100,22420.700,True,53.001,reality.1000.1,247,true,false
151,Không có tên [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.1045249,105.7158505,-13408.997848,14180.121901,1,0.40,60,60,1800,25321.500,24837.700,True,120.029,reality.1000.1,845,true,false
152,WinMart+ [NW],NW,Siêu thị,Hoàng Mai,21.0690520,105.7658946,-8213.149399,10235.715387,1,1.58,60,60,1800,19786.300,19355.200,True,49.897,reality.1000.1,824,true,false
153,Cơ quan,,office:company,,20.9566858,106.0290906,19134.778095,-2261.376744,1,1.06,60,60,2700,26397.062,26397.062,true,,openstreetmap_20_30_ring,node:5067144221,true,true
154,chùa hương,,amenity:place_of_worship,,20.8944143,106.0435762,20640.442923,-9193.440124,1,0.97,60,60,1800,30955.529,30955.529,true,,openstreetmap_20_30_ring,node:5424886921,true,true
155,Trường Tiểu học Hoàng Liệt [NW],NW,Trường học,Hoàng Mai,21.0686090,105.7340794,-11516.375105,10186.456035,1,0.82,60,60,1800,19727.300,19557.200,True,12.629,reality.1000.1,788,true,false
156,Không có tên [NE],NE,Trường học,Hoàng Mai,21.0757880,105.9954047,15615.827383,10984.724413,1,1.11,60,60,1800,24167.300,25744.900,True,13.743,reality.1000.1,152,true,false
157,Trường Mầm non Lĩnh Nam (cơ sở 2) [W],W,Trường học,Hoàng Mai,20.9803687,105.7816386,-6578.522381,374.582349,1,1.84,60,60,3600,10844.100,11833.100,True,8.148,reality.1000.1,741,true,false
158,Vịnh xén hè cho xe buýt (số 3 chiều về Hà Nội),,public_transport:platform,,21.1243645,105.8098585,-3652.684083,16404.616140,1,1.09,60,60,1800,23024.689,23024.689,true,,openstreetmap_20_30_ring,node:8807115907,true,true
159,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8789786,105.8477702,287.617109,-10899.482383,1,1.06,60,60,3600,17698.600,16078.500,True,134.256,reality.1000.1,436,true,false
160,HD Petrol,,amenity:fuel,,21.1231680,106.0083470,16978.643111,16271.421760,1,1.73,60,60,1800,32217.808,32217.808,true,,openstreetmap_20_30_ring,node:4753070414,true,true
161,Trường Mầm Non Đại Từ [SW],SW,Trường học,Hoàng Mai,20.8563561,105.7267413,-12278.256236,-13414.989611,1,0.22,60,60,3600,24902.700,26186.500,True,14.053,reality.1000.1,551,true,false
162,Trường Quốc tế Singapore,C,Trường học,Hoàng Mai,20.9696464,105.8749940,3114.138897,-817.683013,1,1.72,60,60,2700,5326.600,6083.700,True,34.733,reality.1000.1,958,true,false
163,Chùa Một Mái,,amenity:place_of_worship,,21.0237471,105.6410221,-21201.907392,5203.887172,1,1.90,60,60,3600,29908.725,29908.725,true,,openstreetmap_20_30_ring,node:5317498202,true,true
164,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.0955066,105.8428730,-220.836615,13177.332694,1,1.29,60,60,1800,24383.800,24022.500,True,29.879,reality.1000.1,28,true,false
165,Trường Mầm non Yên Mỹ,C,Trường học,Hoàng Mai,20.9425726,105.8712624,2726.704053,-3828.152218,1,0.36,60,60,2700,7871.500,9113.100,True,27.91,reality.1000.1,991,true,false
166,Không có tên,,amenity:bicycle_parking,,21.1221980,105.8148398,-3134.916907,16163.441360,1,1.16,60,60,3600,22556.549,22556.549,true,,openstreetmap_20_30_ring,node:4695893389,true,true
167,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8705782,105.8501057,530.101319,-11833.564244,1,0.20,60,60,1800,16316.300,14696.200,True,16.702,reality.1000.1,421,true,false
168,Thanh hợi,,shop:convenience,,21.0467247,105.6765318,-17510.951798,7761.753604,1,0.32,60,60,2700,26241.053,26241.053,true,,openstreetmap_20_30_ring,node:5185193721,true,true
169,WinMart+ [E],E,Siêu thị,Hoàng Mai,20.9562867,105.9915031,15210.742222,-2303.213874,1,1.20,60,60,2700,23347.000,26235.100,True,4.277,reality.1000.1,279,true,false
170,MM Mega Market Hoàng Mai [W],W,Siêu thị,Hoàng Mai,20.9634573,105.7615356,-8665.724296,-1505.879533,1,1.32,60,60,2700,12941.200,12149.500,True,7.287,reality.1000.1,686,true,false
171,Phường Ô Chợ Dừa [S],S,Chợ dân sinh,Thanh Xuân,20.9070029,105.8349307,-1045.449050,-7783.322400,1,1.28,60,60,2700,10814.100,10942.300,True,17.634,reality.1000.1,519,true,false
172,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0867944,105.7343241,-11490.969031,12208.580254,1,0.29,60,60,1800,21652.800,21482.800,True,61.108,reality.1000.1,785,true,false
173,Trường Tiểu học Đại Kim [NW],NW,Trường học,Hoàng Mai,21.0801038,105.7173818,-13250.010020,11464.619478,1,0.39,60,60,3600,22754.700,22270.900,True,2.58,reality.1000.1,810,true,false
174,Thuế cơ sở 4 thành phố Hà Nội [SW],SW,Uỷ ban nhân dân,Thanh Xuân,20.9001070,105.7169594,-13293.865867,-8550.111494,1,1.35,60,60,2700,22322.300,22303.200,True,40.781,reality.1000.1,628,true,false
175,Đảng uỷ - HĐND - UBND phường Thanh Xuân [E],E,Uỷ ban nhân dân,Thanh Xuân,20.9886799,105.9267271,8485.348437,1298.745624,1,1.54,60,60,3600,13014.500,14729.700,True,2.06,reality.1000.1,343,true,false
176,Trường Cao đẳng Hà Nội [NW],NW,Trường học,Hoàng Mai,21.0500351,105.7167611,-13314.454443,8121.132587,1,0.76,60,60,3600,20877.800,20876.500,True,1.983,reality.1000.1,850,true,false
177,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.1134575,105.9357811,9425.383563,15173.381703,1,0.49,60,60,2700,22476.400,23369.900,True,144.568,reality.1000.1,224,true,false
178,Siêu Thị T-Mart [E],E,Siêu thị,Thanh Xuân,20.9652567,105.9631802,12270.105943,-1305.795382,1,0.54,60,60,2700,20567.900,22877.200,True,92.374,reality.1000.1,249,true,false
179,Không có tên [SW],SW,Uỷ ban nhân dân,Thanh Xuân,20.8846754,105.7355173,-11367.084570,-10266.027124,1,1.74,60,60,2700,24298.100,25334.900,True,62.472,reality.1000.1,571,true,false
180,Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ) [E],E,Trường học,Hoàng Mai,20.9539998,105.9661248,12575.830201,-2557.505552,1,0.91,60,60,1800,18778.000,20921.300,True,41.029,reality.1000.1,262,true,false
181,Siêu thị B11 Kim Liên [S],S,Siêu thị,Thanh Xuân,20.8933838,105.8463690,142.136966,-9297.697225,1,0.69,60,60,1800,11209.700,11561.100,True,256.676,reality.1000.1,476,true,false
182,Trường Đại học Kinh tế - Kỹ thuật Công nghiệp (cơ sở 218 Lĩnh Nam),C,Trường học,Hoàng Mai,20.9799841,105.8755903,3176.049980,331.816781,1,1.87,60,60,1800,5396.100,6030.100,True,13.84,reality.1000.1,960,true,false
183,Không có tên,,tourism:attraction,,21.0966404,106.0265252,18868.124829,13318.369328,1,0.31,60,60,3600,31640.309,31640.309,true,,openstreetmap_20_30_ring,node:8244353117,true,true
184,Trường Mầm non Yên Mỹ [E],E,Trường học,Hoàng Mai,20.9365148,105.9982830,15914.668017,-4501.748844,1,1.59,60,60,3600,25681.000,28636.900,True,60.051,reality.1000.1,334,true,false
185,"Bacninh Land - Sàn giao dịch bất động sản, nhà đất Bắc Ninh",,office:yes,Thành phố Bắc Ninh,21.1773982,106.0706893,23458.637617,22308.327624,1,0.78,60,60,2700,44350.092,44350.092,true,,openstreetmap_20_30_ring,node:5845633629,true,true
186,Không có tên,,leisure:park,,21.1922217,106.0393316,20199.249950,23958.479644,1,1.40,60,60,3600,42931.899,42931.899,true,,openstreetmap_20_30_ring,node:6545865254,true,true
187,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0853672,105.7163942,-13352.547980,12049.882855,1,0.34,60,60,1800,22811.800,22328.000,True,1.298,reality.1000.1,815,true,false
188,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8599026,105.7367191,-11242.307210,-13020.636803,1,0.98,60,60,2700,23869.900,25153.700,True,8.141,reality.1000.1,537,true,false
189,Thuế cơ sở 4 thành phố Hà Nội [SE],SE,Uỷ ban nhân dân,Thanh Xuân,20.9001070,105.9485226,10748.274833,-8550.111494,1,0.97,60,60,3600,24929.700,26533.600,True,32.561,reality.1000.1,391,true,false
190,Phú biên,,shop:electronics,,20.8219794,106.0055284,16685.671686,-17256.893192,1,1.43,60,60,2700,32886.028,32886.028,true,,openstreetmap_20_30_ring,node:4798336523,true,true
191,UBND phường Khương Thượng [NW],NW,Uỷ ban nhân dân,Thanh Xuân,21.1043030,105.7210844,-12865.586113,14155.447747,1,1.30,60,60,2700,24812.300,24642.200,True,10.186,reality.1000.1,836,true,false
192,Highlands Coffee [NE],NE,Cửa hàng đồ uống,Hoàng Mai,21.0672278,105.9599854,11938.404571,10032.873602,1,0.39,60,60,1800,19362.300,22195.100,True,94.509,reality.1000.1,137,true,false
193,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8691510,105.8321758,-1331.477630,-11992.261644,1,1.20,60,60,2700,18114.600,16484.500,True,7.756,reality.1000.1,450,true,false
194,Đình Quan Độ,,amenity:place_of_worship,Huyện Yên Phong,21.1682651,105.9245522,8268.829011,21291.630932,1,0.35,60,60,1800,31292.023,31292.023,true,,openstreetmap_20_30_ring,node:4339647263,true,true
195,Thế  tâm,,shop:convenience,,20.8159501,105.7706533,-7727.757999,-17928.074868,1,1.98,60,60,2700,26746.021,26746.021,true,,openstreetmap_20_30_ring,node:5103125323,true,true
196,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9762504,105.7287279,-12071.996706,-83.351717,1,1.27,60,60,3600,18637.300,18170.900,True,50.452,reality.1000.1,667,true,false
197,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.1022284,105.8253554,-2039.608354,13924.762752,1,1.48,60,60,3600,18372.500,22692.500,True,15.174,reality.1000.1,78,true,false
198,Cục Tần số vô tuyến điện [NW],NW,Uỷ ban nhân dân,Thanh Xuân,21.1107123,105.6936838,-15710.464230,14868.129390,1,1.45,60,60,2700,29458.400,29604.700,True,24.457,reality.1000.1,887,true,false
199,Việt hải,,shop:convenience,,21.0866982,105.6644748,-18764.182650,12211.603624,1,0.49,60,60,2700,30671.395,30671.395,true,,openstreetmap_20_30_ring,node:5175700021,true,true
200,WinMart+ [SW],SW,Siêu thị,Hoàng Mai,20.8455254,105.7399463,-10907.241895,-14619.308503,1,0.36,60,60,3600,26218.400,27510.300,True,164.221,reality.1000.1,557,true,false
201,Cổng khu công nghiệp Bắc Thăng Long,,public_transport:platform,,21.1238738,105.7765752,-7112.222809,16349.991416,1,1.65,60,60,2700,24426.970,24426.970,true,,openstreetmap_20_30_ring,node:8807115904,true,true
202,Đình Làng Đa Phúc,,amenity:place_of_worship,,21.0216332,105.6464450,-20638.239349,4968.567824,1,0.94,60,60,3600,29082.199,29082.199,true,,openstreetmap_20_30_ring,node:5317498335,true,true
203,WinMart+ [SE],SE,Siêu thị,Thanh Xuân,20.8888109,105.9614712,12092.668343,-9806.180505,1,0.35,60,60,1800,28958.700,28039.000,True,27.363,reality.1000.1,371,true,false
204,Lốp Ô Tô Phi Điệp,,shop:tyres,,21.1647602,105.7798843,-6768.267744,20901.465464,1,0.28,60,60,3600,30098.874,30098.874,true,,openstreetmap_20_30_ring,node:6520661993,true,true
205,Đồ Gỗ Tư Quỳnh,,shop:yes,Thường Tín,20.7760455,105.9089986,6652.153936,-22370.254940,1,1.60,60,60,1800,31973.544,31973.544,true,,openstreetmap_20_30_ring,node:8756974703,true,true
206,Trường Tiểu học Chu Văn An [E],E,Trường học,Hoàng Mai,20.9530722,105.9497993,10880.828715,-2660.649966,1,0.89,60,60,2700,20019.500,20628.900,True,9.5,reality.1000.1,289,true,false
207,Thuế cơ sở 4 thành phố Hà Nội [E],E,Uỷ ban nhân dân,Thanh Xuân,21.0082151,105.9485226,10748.274833,3470.960755,1,0.88,60,60,2700,16193.100,18355.100,True,8.979,reality.1000.1,337,true,false
208,Photocopy Xuân Trường,,shop:copyshop,,21.1846716,106.0673497,23111.512316,23118.002512,1,1.73,60,60,1800,44784.179,44784.179,true,,openstreetmap_20_30_ring,node:5209662744,true,true
209,Cafe Dinh [E],E,Cửa hàng đồ uống,Hoàng Mai,20.9340237,105.9813776,14159.458185,-4778.746526,1,1.99,60,60,1800,22245.900,24417.000,True,33.905,reality.1000.1,323,true,false
210,WinMart+ [E],E,Siêu thị,Hoàng Mai,20.9817783,105.9787013,13881.590280,531.322718,1,1.60,60,60,3600,20122.800,22468.400,True,17.606,reality.1000.1,253,true,false
211,WinMart+ [W],W,Siêu thị,Hoàng Mai,20.9562867,105.7599399,-8831.398479,-2303.213874,1,1.70,60,60,2700,12890.700,12682.700,True,2.985,reality.1000.1,692,true,false
212,WinMart+ [W],W,Siêu thị,Hoàng Mai,20.9466063,105.7475148,-10121.439394,-3379.625242,1,1.32,60,60,1800,14644.700,14639.500,True,19.746,reality.1000.1,697,true,false
213,WinMart+,C,Siêu thị,Hoàng Mai,20.9824994,105.8819225,3833.493146,611.505380,1,0.58,60,60,2700,5105.900,5739.800,True,8.204,reality.1000.1,954,true,false
214,Anh Phong,,shop:electronics,,20.8736867,106.0598525,22332.237011,-11500.836556,1,1.90,60,60,1800,34413.931,34413.931,true,,openstreetmap_20_30_ring,node:4748459831,true,true
215,Trường Mầm non Hoa Mai [W],W,Trường học,Hoàng Mai,20.9737948,105.7446677,-10417.040676,-356.401979,1,0.80,60,60,1800,15937.600,15435.300,True,4.55,reality.1000.1,658,true,false
216,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.1086306,105.7105461,-13959.729273,14636.654911,1,1.13,60,60,2700,26054.400,25570.600,True,27.41,reality.1000.1,864,true,false
217,Vinasat,,office:company,,21.0485784,105.6890259,-16212.287820,7968.107488,1,0.65,60,60,1800,24748.457,24748.457,true,,openstreetmap_20_30_ring,node:4212573094,true,true
218,Thiện chiến,,shop:convenience,,20.7958938,105.6714447,-18039.716057,-20160.742184,1,1.26,60,60,2700,37063.144,37063.144,true,,openstreetmap_20_30_ring,node:5101080625,true,true
219,Trường Mầm non Tứ Hiệp (điểm Cổ Điển B) [NW],NW,Trường học,Hoàng Mai,21.0469486,105.7499887,-9864.585749,7777.929446,1,1.23,60,60,3600,15561.400,15624.000,True,43.391,reality.1000.1,843,true,false
220,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9969190,105.7299080,-11949.472358,2214.891744,1,0.24,60,60,3600,18624.300,17246.000,True,27.451,reality.1000.1,704,true,false
221,Trường Quốc tế Singapore [SW],SW,Trường học,Hoàng Mai,20.8554805,105.7704514,-7740.037839,-13512.351888,1,1.97,60,60,2700,22953.700,24190.100,True,22.326,reality.1000.1,592,true,false
222,Tài Lốp,,shop:tyres,,20.9183192,106.0577928,22118.147305,-6532.346656,1,1.41,60,60,1800,31595.755,31595.755,true,,openstreetmap_20_30_ring,node:6520610591,true,true
223,WinMart+ [E],E,Siêu thị,Hoàng Mai,20.9709606,106.0195726,18125.069146,-671.550640,1,0.63,60,60,2700,24509.400,26696.400,True,56.351,reality.1000.1,341,true,true
224,Cà Phê 3k,C,Cửa hàng đồ uống,Thanh Xuân,20.9724310,105.8214350,-2446.645432,-508.049620,1,1.23,60,60,2700,4016.900,4987.100,True,16.7,reality.1000.1,933,true,false
225,WinMart+ [E],E,Siêu thị,Thanh Xuân,21.0032222,105.9201134,7798.678422,2915.775605,1,1.38,60,60,3600,11166.800,12755.000,True,17.315,reality.1000.1,361,true,false
226,Trường mầm non Vườn Hồng [S],S,Trường học,Hoàng Mai,20.8687239,105.8552114,1060.202638,-12039.752997,1,1.15,60,60,1800,15938.400,14318.300,True,0.304,reality.1000.1,417,true,false
227,Quan an Nam Nhu 1 [E],E,Cửa hàng ăn uống,Hoàng Mai,20.9685702,106.0091177,17039.585024,-937.350993,1,0.95,60,60,2700,23447.600,25813.900,True,78.799,reality.1000.1,312,true,true
228,BIDV CRM,,amenity:atm,Thạch Thất,21.0170316,105.6131858,-24095.273069,4456.317712,1,1.77,60,60,2700,33570.316,33570.316,true,,openstreetmap_20_30_ring,node:1498025754,true,true
229,Trường Trung học cơ sở Văn Đức [NW],NW,Trường học,Hoàng Mai,21.0450725,105.7939565,-5299.611548,7569.316644,1,0.44,60,60,2700,12244.600,11868.900,True,9.46,reality.1000.1,892,true,false
230,PNJ,,shop:jewelry,Thành phố Bắc Ninh,21.1824634,106.0644336,22808.406527,22872.185688,1,1.13,60,60,2700,44252.461,44252.461,true,,openstreetmap_20_30_ring,node:5608880693,true,true
231,Starbucks [N],N,Cửa hàng đồ uống,Thanh Xuân,21.0892437,105.7972977,-4952.710138,12480.929988,1,0.96,60,60,2700,17599.600,18538.300,True,4.765,reality.1000.1,112,true,false
232,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9826485,105.9282364,8642.052106,628.084543,1,1.88,60,60,3600,13526.300,15021.100,True,20.818,reality.1000.1,335,true,false
233,KFC [NE],NE,Cửa hàng ăn uống,Hoàng Mai,21.0698837,105.9538544,11301.851074,10328.196208,1,1.43,60,60,3600,18999.000,20210.200,True,34.879,reality.1000.1,144,true,false
234,Cửa Hàng Tiện Lợi BV Mart [W],W,Siêu thị,Thanh Xuân,20.9730303,105.6915272,-15934.374077,-441.410500,1,1.08,60,60,1800,23948.000,23455.900,True,15.86,reality.1000.1,755,true,false
235,Không có tên [N],N,Cửa hàng đồ uống,Thanh Xuân,21.1075592,105.8569956,1245.447908,14517.520667,1,1.95,60,60,3600,21141.300,22361.000,True,0.104,reality.1000.1,51,true,false
236,Trường Mầm non Sao Mai [SW],SW,Trường học,Hoàng Mai,20.8705557,105.7221759,-12752.260694,-11836.066130,1,0.54,60,60,3600,26652.200,26633.100,True,20.705,reality.1000.1,561,true,false
237,Trường Mầm non Hoa Mai [N],N,Trường học,Hoàng Mai,21.0819029,105.8604493,1604.029674,11664.670270,1,0.50,60,60,1800,20392.000,19288.800,True,2.208,reality.1000.1,3,true,false
238,Không có tên,,amenity:fuel,,20.9344028,106.0519598,21511.852575,-4741.920304,1,0.97,60,60,3600,30178.739,30178.739,true,,openstreetmap_20_30_ring,node:481838090,true,true
239,WinMart+ [SW],SW,Siêu thị,Hoàng Mai,20.8481786,105.7599399,-8831.398479,-14324.286123,1,1.65,60,60,1800,23769.000,25060.900,True,8.703,reality.1000.1,575,true,false
240,Trường Mầm Non Hoạ Mi [NW],NW,Trường học,Hoàng Mai,21.0549937,105.7306045,-11877.157970,8672.503750,1,0.42,60,60,3600,18853.700,17318.700,True,23.2,reality.1000.1,823,true,false
241,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8900855,105.7349517,-11425.808213,-9664.451452,1,0.21,60,60,1800,23875.500,24912.400,True,37.949,reality.1000.1,585,true,false
242,WinMart+,,shop:convenience,,21.1627093,105.8495301,470.868465,20673.159276,1,0.33,60,60,3600,28329.555,28329.555,true,,openstreetmap_20_30_ring,node:5694009523,true,true
243,Đảng uỷ - HĐND - UBND phường Thanh Xuân [W],W,Uỷ ban nhân dân,Thanh Xuân,20.9886799,105.6951639,-15556.792263,1298.745624,1,1.82,60,60,3600,21839.800,20958.600,True,74.723,reality.1000.1,756,true,false
244,Co.opmart [S],S,Siêu thị,Thanh Xuân,20.8683879,105.8014391,-4522.727648,-12077.114492,1,1.88,60,60,1800,19205.100,19308.600,True,80.07,reality.1000.1,523,true,false
245,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.1144884,105.8282764,-1736.334375,15288.012552,1,0.59,60,60,2700,20708.200,20460.900,True,1.002,reality.1000.1,95,true,false
246,Bến đò Tri Phương,,amenity:ferry_terminal,,21.0713892,106.0052973,16661.650648,10507.405744,1,0.51,60,60,1800,26986.415,26986.415,true,,openstreetmap_20_30_ring,node:8340839249,true,true
247,Không có tên [N],N,Cửa hàng đồ uống,Hoàng Mai,21.0900057,105.8746624,3079.710396,12565.660522,1,0.72,60,60,3600,17689.100,19174.000,True,73.177,reality.1000.1,27,true,false
248,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.1119924,105.8416638,-346.382283,15010.470016,1,1.20,60,60,2700,22784.800,22423.400,True,6.446,reality.1000.1,72,true,false
249,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9680107,105.9682823,12799.833490,-999.564554,1,0.49,60,60,1800,20949.600,23258.900,True,79.454,reality.1000.1,241,true,false
250,Taste Tea [S],S,Cửa hàng đồ uống,Thanh Xuân,20.8975785,105.8481332,325.305728,-8831.267867,1,0.46,60,60,2700,10973.300,11324.700,True,23.461,reality.1000.1,486,true,false
251,Hưng Liệu,,shop:electronics,,20.9210501,106.0583250,22173.465333,-6228.342868,1,0.32,60,60,1800,31553.277,31553.277,true,,openstreetmap_20_30_ring,node:4748101821,true,true
252,Không có tên [W],W,Cửa hàng đồ uống,Hoàng Mai,20.9818976,105.7588808,-8941.359954,544.588273,1,1.83,60,60,1800,13695.400,13858.800,True,21.654,reality.1000.1,682,true,false
253,KFC [W],W,Cửa hàng ăn uống,Hoàng Mai,20.9617756,105.7222912,-12740.289626,-1692.876041,1,0.77,60,60,2700,18912.300,18420.200,True,1.146,reality.1000.1,680,true,false
254,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.0961823,105.9418885,10059.486780,13252.467106,1,1.99,60,60,1800,22375.000,23604.400,True,77.613,reality.1000.1,183,true,false
255,WinMart+ [NW],NW,Siêu thị,Hoàng Mai,21.0643948,105.7599399,-8831.398479,9717.858375,1,1.96,60,60,2700,17157.100,17251.200,True,16.124,reality.1000.1,816,true,false
256,Chợ Xanh Văn Quán [SW],SW,Chợ dân sinh,Thanh Xuân,20.8601030,105.6869028,-16414.504234,-12998.353340,1,1.22,60,60,3600,27954.800,27945.000,True,276.165,reality.1000.1,639,true,true
257,Chợ Tía,,public_transport:station,,20.8015235,105.8844708,4102.680958,-19534.043980,1,1.09,60,60,2700,27345.500,27345.500,true,,openstreetmap_20_30_ring,node:7790775356,true,true
258,Noble Moment [SW],SW,Cửa hàng đồ uống,Thanh Xuân,20.8957581,105.6984168,-15219.058636,-9033.687111,1,1.94,60,60,3600,22894.500,22884.700,True,5.09,reality.1000.1,640,true,false
259,Không có tên,,amenity:shelter,,21.1480973,105.8525727,787.122939,19046.551436,1,1.80,60,60,2700,26116.031,26116.031,true,,openstreetmap_20_30_ring,node:6322104885,true,true
260,WinMart+ [NW],NW,Siêu thị,Hoàng Mai,21.0790687,105.7880094,-5917.071555,11349.521609,1,0.34,60,60,2700,17504.600,16879.000,True,3.153,reality.1000.1,873,true,false
261,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.0899194,105.8241238,-2167.479710,12556.064400,1,1.36,60,60,3600,16374.200,16920.100,True,284.247,reality.1000.1,60,true,false
262,Nhà Hàng Vườn Xoài,,amenity:restaurant,Chương Mỹ,20.9259919,105.6533479,-19920.736882,-5678.221692,1,1.54,60,60,2700,28378.431,28378.431,true,,openstreetmap_20_30_ring,node:7792963218,true,true
263,Cà Phê KOK [NE],NE,Cửa hàng đồ uống,Thanh Xuân,21.0859680,105.9426070,10134.085327,12116.688767,1,0.82,60,60,2700,21583.200,22951.800,True,17.666,reality.1000.1,171,true,false
264,Chùa Đống Cao,,amenity:place_of_worship,,21.1673784,106.0315375,19389.114213,21192.923488,1,0.54,60,60,3600,39352.082,39352.082,true,,openstreetmap_20_30_ring,node:6546579569,true,true
265,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9907069,105.6896035,-16134.102989,1524.137740,1,1.55,60,60,2700,24101.100,23609.000,True,49.748,reality.1000.1,764,true,true
266,WinMart+ [S],S,Siêu thị,Hoàng Mai,20.8268181,105.8573412,1281.329964,-16699.465354,1,0.73,60,60,2700,22972.700,21360.700,True,10.394,reality.1000.1,488,true,true
