# i j vmax_ij_m_per_s road_class free_flow_speed_kmh
16 41 9.722222 suburban 35.0
16 42 8.333333 urban 30.0
16 43 8.333333 urban 30.0
16 44 9.722222 suburban 35.0
16 45 9.722222 suburban 35.0
16 46 8.333333 urban 30.0
16 47 9.722222 suburban 35.0
16 48 9.722222 suburban 35.0
16 49 8.333333 urban 30.0
16 50 8.333333 urban 30.0
17 0 9.722222 suburban 35.0
17 1 11.111111 arterial 40.0
17 2 9.722222 suburban 35.0
17 3 11.111111 arterial 40.0
17 4 11.111111 arterial 40.0
17 5 9.722222 suburban 35.0
17 6 9.722222 suburban 35.0
17 7 11.111111 arterial 40.0
17 8 11.111111 arterial 40.0
17 9 11.111111 arterial 40.0
17 10 9.722222 suburban 35.0
17 11 9.722222 suburban 35.0
17 12 9.722222 suburban 35.0
17 13 11.111111 arterial 40.0
17 14 11.111111 arterial 40.0
17 15 11.111111 arterial 40.0
17 16 9.722222 suburban 35.0
17 18 11.111111 arterial 40.0
17 19 11.111111 arterial 40.0
17 20 8.333333 urban 30.0
17 21 8.333333 urban 30.0
17 22 11.111111 arterial 40.0
17 23 11.111111 arterial 40.0
17 24 9.722222 suburban 35.0
17 25 9.722222 suburban 35.0
17 26 11.111111 arterial 40.0
17 27 9.722222 suburban 35.0
17 28 9.722222 suburban 35.0
17 29 11.111111 arterial 40.0
17 30 8.333333 urban 30.0
17 31 11.111111 arterial 40.0
17 32 8.333333 urban 30.0
17 33 8.333333 urban 30.0
17 34 8.333333 urban 30.0
17 35 9.722222 suburban 35.0
17 36 11.111111 arterial 40.0
17 37 11.111111 arterial 40.0
17 38 9.722222 suburban 35.0
17 39 8.333333 urban 30.0
17 40 11.111111 arterial 40.0
17 41 8.333333 urban 30.0
17 42 11.111111 arterial 40.0
17 43 8.333333 urban 30.0
17 44 11.111111 arterial 40.0
17 45 8.333333 urban 30.0
17 46 9.722222 suburban 35.0
17 47 9.722222 suburban 35.0
17 48 9.722222 suburban 35.0
17 49 11.111111 arterial 40.0
17 50 9.722222 suburban 35.0
18 0 9.722222 suburban 35.0
18 1 8.333333 urban 30.0
18 2 8.333333 urban 30.0
18 3 9.722222 suburban 35.0
18 4 11.111111 arterial 40.0
18 5 9.722222 suburban 35.0
18 6 8.333333 urban 30.0
18 7 9.722222 suburban 35.0
18 8 9.722222 suburban 35.0
18 9 11.111111 arterial 40.0
18 10 8.333333 urban 30.0
18 11 11.111111 arterial 40.0
18 12 11.111111 arterial 40.0
18 13 9.722222 suburban 35.0
18 14 11.111111 arterial 40.0
18 15 11.111111 arterial 40.0
18 16 8.333333 urban 30.0
18 17 11.111111 arterial 40.0
18 19 11.111111 arterial 40.0
18 20 9.722222 suburban 35.0
18 21 9.722222 suburban 35.0
18 22 11.111111 arterial 40.0
18 23 11.111111 arterial 40.0
18 24 9.722222 suburban 35.0
18 25 8.333333 urban 30.0
18 26 9.722222 suburban 35.0
18 27 11.111111 arterial 40.0
18 28 8.333333 urban 30.0
18 29 8.333333 urban 30.0
18 30 9.722222 suburban 35.0
18 31 11.111111 arterial 40.0
18 32 11.111111 arterial 40.0
18 33 9.722222 suburban 35.0
18 34 9.722222 suburban 35.0
18 35 11.111111 arterial 40.0
18 36 11.111111 arterial 40.0
18 37 9.722222 suburban 35.0
18 38 11.111111 arterial 40.0
18 39 11.111111 arterial 40.0
18 40 8.333333 urban 30.0
18 41 8.333333 urban 30.0
18 42 11.111111 arterial 40.0
18 43 11.111111 arterial 40.0
18 44 9.722222 suburban 35.0
18 45 11.111111 arterial 40.0
18 46 9.722222 suburban 35.0
18 47 8.333333 urban 30.0
18 48 8.333333 urban 30.0
18 49 11.111111 arterial 40.0
18 50 9.722222 suburban 35.0
19 0 8.333333 urban 30.0
19 1 9.722222 suburban 35.0
19 2 8.333333 urban 30.0
19 3 9.722222 suburban 35.0
19 4 11.111111 arterial 40.0
19 5 8.333333 urban 30.0
19 6 9.722222 suburban 35.0
19 7 11.111111 arterial 40.0
19 8 9.722222 suburban 35.0
19 9 11.111111 arterial 40.0
19 10 8.333333 urban 30.0
19 11 9.722222 suburban 35.0
19 12 9.722222 suburban 35.0
19 13 9.722222 suburban 35.0
19 14 11.111111 arterial 40.0
19 15 11.111111 arterial 40.0
19 16 8.333333 urban 30.0
19 17 11.111111 arterial 40.0
19 18 11.111111 arterial 40.0
19 20 8.333333 urban 30.0
19 21 8.333333 urban 30.0
19 22 9.722222 suburban 35.0
19 23 11.111111 arterial 40.0
19 24 8.333333 urban 30.0
19 25 8.333333 urban 30.0
19 26 9.722222 suburban 35.0
19 27 9.722222 suburban 35.0
19 28 8.333333 urban 30.0
19 29 9.722222 suburban 35.0
19 30 8.333333 urban 30.0
19 31 11.111111 arterial 40.0
19 32 8.333333 urban 30.0
19 33 8.333333 urban 30.0
19 34 8.333333 urban 30.0
19 35 9.722222 suburban 35.0
19 36 11.111111 arterial 40.0
19 37 9.722222 suburban 35.0
19 38 9.722222 suburban 35.0
19 39 8.333333 urban 30.0
19 40 9.722222 suburban 35.0
19 41 8.333333 urban 30.0
19 42 11.111111 arterial 40.0
19 43 8.333333 urban 30.0
19 44 9.722222 suburban 35.0
19 45 8.333333 urban 30.0
19 46 8.333333 urban 30.0
19 47 8.333333 urban 30.0
19 48 8.333333 urban 30.0
19 49 9.722222 suburban 35.0
19 50 8.333333 urban 30.0
20 0 8.333333 urban 30.0
20 1 8.333333 urban 30.0
20 2 8.333333 urban 30.0
20 3 8.333333 urban 30.0
20 4 8.333333 urban 30.0
20 5 8.333333 urban 30.0
20 6 8.333333 urban 30.0
20 7 8.333333 urban 30.0
20 8 8.333333 urban 30.0
20 9 8.333333 urban 30.0
20 10 8.333333 urban 30.0
20 11 9.722222 suburban 35.0
20 12 9.722222 suburban 35.0
20 13 8.333333 urban 30.0
20 14 8.333333 urban 30.0
20 15 8.333333 urban 30.0
20 16 8.333333 urban 30.0
20 17 8.333333 urban 30.0
20 18 9.722222 suburban 35.0
20 19 8.333333 urban 30.0
20 21 9.722222 suburban 35.0
20 22 8.333333 urban 30.0
20 23 9.722222 suburban 35.0
20 24 8.333333 urban 30.0
20 25 8.333333 urban 30.0
20 26 8.333333 urban 30.0
20 27 9.722222 suburban 35.0
20 28 9.722222 suburban 35.0
20 29 8.333333 urban 30.0
20 30 11.111111 arterial 40.0
20 31 8.333333 urban 30.0
20 32 9.722222 suburban 35.0
20 33 9.722222 suburban 35.0
20 34 9.722222 suburban 35.0
20 35 9.722222 suburban 35.0
20 36 8.333333 urban 30.0
20 37 8.333333 urban 30.0
20 38 8.333333 urban 30.0
20 39 11.111111 arterial 40.0
20 40 8.333333 urban 30.0
20 41 9.722222 suburban 35.0
20 42 8.333333 urban 30.0
20 43 9.722222 suburban 35.0
20 44 8.333333 urban 30.0
20 45 11.111111 arterial 40.0
20 46 8.333333 urban 30.0
20 47 9.722222 suburban 35.0
20 48 9.722222 suburban 35.0
20 49 8.333333 urban 30.0
20 50 8.333333 urban 30.0
21 0 8.333333 urban 30.0
21 1 8.333333 urban 30.0
21 2 8.333333 urban 30.0
21 3 8.333333 urban 30.0
21 4 8.333333 urban 30.0
21 5 9.722222 suburban 35.0
21 6 8.333333 urban 30.0
21 7 8.333333 urban 30.0
21 8 8.333333 urban 30.0
21 9 8.333333 urban 30.0
21 10 8.333333 urban 30.0
21 11 9.722222 suburban 35.0
21 12 9.722222 suburban 35.0
21 13 8.333333 urban 30.0
21 14 8.333333 urban 30.0
21 15 9.722222 suburban 35.0
21 16 8.333333 urban 30.0
21 17 8.333333 urban 30.0
21 18 9.722222 suburban 35.0
21 19 8.333333 urban 30.0
21 20 9.722222 suburban 35.0
21 22 8.333333 urban 30.0
21 23 9.722222 suburban 35.0
21 24 8.333333 urban 30.0
21 25 9.722222 suburban 35.0
21 26 8.333333 urban 30.0
21 27 9.722222 suburban 35.0
21 28 9.722222 suburban 35.0
21 29 8.333333 urban 30.0
21 30 11.111111 arterial 40.0
21 31 8.333333 urban 30.0
21 32 9.722222 suburban 35.0
21 33 11.111111 arterial 40.0
21 34 9.722222 suburban 35.0
21 35 9.722222 suburban 35.0
21 36 8.333333 urban 30.0
21 37 8.333333 urban 30.0
21 38 9.722222 suburban 35.0
21 39 11.111111 arterial 40.0
21 40 8.333333 urban 30.0
21 41 9.722222 suburban 35.0
21 42 8.333333 urban 30.0
21 43 9.722222 suburban 35.0
21 44 8.333333 urban 30.0
21 45 11.111111 arterial 40.0
21 46 8.333333 urban 30.0
21 47 9.722222 suburban 35.0
21 48 9.722222 suburban 35.0
21 49 8.333333 urban 30.0
21 50 8.333333 urban 30.0
22 0 8.333333 urban 30.0
22 1 8.333333 urban 30.0
22 2 8.333333 urban 30.0
22 3 9.722222 suburban 35.0
22 4 11.111111 arterial 40.0
22 5 8.333333 urban 30.0
22 6 8.333333 urban 30.0
22 7 11.111111 arterial 40.0
22 8 9.722222 suburban 35.0
22 9 11.111111 arterial 40.0
22 10 8.333333 urban 30.0
22 11 9.722222 suburban 35.0
22 12 9.722222 suburban 35.0
22 13 9.722222 suburban 35.0
22 14 11.111111 arterial 40.0
22 15 11.111111 arterial 40.0
22 16 8.333333 urban 30.0
22 17 11.111111 arterial 40.0
22 18 11.111111 arterial 40.0
22 19 9.722222 suburban 35.0
22 20 8.333333 urban 30.0
22 21 8.333333 urban 30.0
22 23 11.111111 arterial 40.0
22 24 8.333333 urban 30.0
22 25 8.333333 urban 30.0
22 26 8.333333 urban 30.0
22 27 9.722222 suburban 35.0
22 28 8.333333 urban 30.0
22 29 9.722222 suburban 35.0
22 30 9.722222 suburban 35.0
22 31 11.111111 arterial 40.0
22 32 8.333333 urban 30.0
22 33 8.333333 urban 30.0
22 34 8.333333 urban 30.0
22 35 9.722222 suburban 35.0
22 36 11.111111 arterial 40.0
22 37 9.722222 suburban 35.0
22 38 9.722222 suburban 35.0
22 39 9.722222 suburban 35.0
22 40 9.722222 suburban 35.0
22 41 8.333333 urban 30.0
22 42 9.722222 suburban 35.0
22 43 9.722222 suburban 35.0
22 44 9.722222 suburban 35.0
22 45 9.722222 suburban 35.0
22 46 8.333333 urban 30.0
22 47 8.333333 urban 30.0
22 48 8.333333 urban 30.0
22 49 9.722222 suburban 35.0
22 50 8.333333 urban 30.0
23 0 9.722222 suburban 35.0
23 1 8.333333 urban 30.0
23 2 8.333333 urban 30.0
23 3 9.722222 suburban 35.0
23 4 11.111111 arterial 40.0
23 5 9.722222 suburban 35.0
23 6 9.722222 suburban 35.0
23 7 11.111111 arterial 40.0
23 8 9.722222 suburban 35.0
23 9 11.111111 arterial 40.0
23 10 8.333333 urban 30.0
23 11 11.111111 arterial 40.0
23 12 11.111111 arterial 40.0
23 13 9.722222 suburban 35.0
23 14 11.111111 arterial 40.0
23 15 11.111111 arterial 40.0
23 16 8.333333 urban 30.0
23 17 11.111111 arterial 40.0
23 18 11.111111 arterial 40.0
23 19 11.111111 arterial 40.0
23 20 9.722222 suburban 35.0
23 21 9.722222 suburban 35.0
23 22 11.111111 arterial 40.0
23 24 9.722222 suburban 35.0
23 25 8.333333 urban 30.0
23 26 9.722222 suburban 35.0
23 27 11.111111 arterial 40.0
23 28 8.333333 urban 30.0
23 29 9.722222 suburban 35.0
23 30 9.722222 suburban 35.0
23 31 11.111111 arterial 40.0
23 32 11.111111 arterial 40.0
23 33 9.722222 suburban 35.0
23 34 9.722222 suburban 35.0
23 35 11.111111 arterial 40.0
23 36 11.111111 arterial 40.0
23 37 9.722222 suburban 35.0
23 38 11.111111 arterial 40.0
23 39 11.111111 arterial 40.0
23 40 8.333333 urban 30.0
23 41 8.333333 urban 30.0
23 42 11.111111 arterial 40.0
23 43 11.111111 arterial 40.0
23 44 9.722222 suburban 35.0
23 45 9.722222 suburban 35.0
23 46 9.722222 suburban 35.0
23 47 8.333333 urban 30.0
23 48 8.333333 urban 30.0
23 49 11.111111 arterial 40.0
23 50 9.722222 suburban 35.0
24 0 8.333333 urban 30.0
24 1 8.333333 urban 30.0
24 2 8.333333 urban 30.0
24 3 8.333333 urban 30.0
24 4 9.722222 suburban 35.0
24 5 8.333333 urban 30.0
24 6 8.333333 urban 30.0
24 7 9.722222 suburban 35.0
24 8 8.333333 urban 30.0
24 9 9.722222 suburban 35.0
24 10 8.333333 urban 30.0
24 11 9.722222 suburban 35.0
24 12 9.722222 suburban 35.0
24 13 8.333333 urban 30.0
24 14 9.722222 suburban 35.0
24 15 9.722222 suburban 35.0
24 16 8.333333 urban 30.0
24 17 9.722222 suburban 35.0
24 18 9.722222 suburban 35.0
24 19 8.333333 urban 30.0
24 20 8.333333 urban 30.0
24 21 8.333333 urban 30.0
24 22 8.333333 urban 30.0
24 23 9.722222 suburban 35.0
24 25 8.333333 urban 30.0
24 26 8.333333 urban 30.0
24 27 8.333333 urban 30.0
24 28 8.333333 urban 30.0
24 29 8.333333 urban 30.0
24 30 9.722222 suburban 35.0
24 31 9.722222 suburban 35.0
24 32 9.722222 suburban 35.0
24 33 9.722222 suburban 35.0
24 34 9.722222 suburban 35.0
24 35 9.722222 suburban 35.0
24 36 9.722222 suburban 35.0
24 37 8.333333 urban 30.0
24 38 8.333333 urban 30.0
24 39 9.722222 suburban 35.0
24 40 8.333333 urban 30.0
24 41 9.722222 suburban 35.0
24 42 9.722222 suburban 35.0
24 43 9.722222 suburban 35.0
24 44 8.333333 urban 30.0
24 45 9.722222 suburban 35.0
24 46 8.333333 urban 30.0
24 47 8.333333 urban 30.0
24 48 9.722222 suburban 35.0
24 49 8.333333 urban 30.0
24 50 8.333333 urban 30.0
25 0 8.333333 urban 30.0
25 1 9.722222 suburban 35.0
25 2 8.333333 urban 30.0
25 3 8.333333 urban 30.0
25 4 8.333333 urban 30.0
25 5 8.333333 urban 30.0
25 6 8.333333 urban 30.0
25 7 9.722222 suburban 35.0
25 8 8.333333 urban 30.0
25 9 8.333333 urban 30.0
25 10 8.333333 urban 30.0
25 11 8.333333 urban 30.0
25 12 9.722222 suburban 35.0
25 13 8.333333 urban 30.0
25 14 8.333333 urban 30.0
25 15 8.333333 urban 30.0
25 16 9.722222 suburban 35.0
25 17 9.722222 suburban 35.0
25 18 8.333333 urban 30.0
25 19 8.333333 urban 30.0
25 20 8.333333 urban 30.0
25 21 9.722222 suburban 35.0
25 22 8.333333 urban 30.0
25 23 8.333333 urban 30.0
25 24 8.333333 urban 30.0
25 26 8.333333 urban 30.0
25 27 8.333333 urban 30.0
25 28 9.722222 suburban 35.0
25 29 9.722222 suburban 35.0
25 30 11.111111 arterial 40.0
25 31 9.722222 suburban 35.0
25 32 9.722222 suburban 35.0
25 33 9.722222 suburban 35.0
25 34 9.722222 suburban 35.0
25 35 9.722222 suburban 35.0
25 36 8.333333 urban 30.0
25 37 8.333333 urban 30.0
25 38 8.333333 urban 30.0
25 39 9.722222 suburban 35.0
25 40 9.722222 suburban 35.0
25 41 9.722222 suburban 35.0
25 42 8.333333 urban 30.0
25 43 9.722222 suburban 35.0
25 44 8.333333 urban 30.0
25 45 9.722222 suburban 35.0
25 46 8.333333 urban 30.0
25 47 9.722222 suburban 35.0
25 48 9.722222 suburban 35.0
25 49 8.333333 urban 30.0
25 50 8.333333 urban 30.0
26 0 8.333333 urban 30.0
26 1 9.722222 suburban 35.0
26 2 8.333333 urban 30.0
26 3 9.722222 suburban 35.0
26 4 9.722222 suburban 35.0
26 5 8.333333 urban 30.0
26 6 9.722222 suburban 35.0
26 7 11.111111 arterial 40.0
26 8 9.722222 suburban 35.0
26 9 9.722222 suburban 35.0
26 10 8.333333 urban 30.0
26 11 8.333333 urban 30.0
26 12 8.333333 urban 30.0
26 13 9.722222 suburban 35.0
26 14 9.722222 suburban 35.0
26 15 9.722222 suburban 35.0
26 16 8.333333 urban 30.0
26 17 11.111111 arterial 40.0
26 18 9.722222 suburban 35.0
26 19 9.722222 suburban 35.0
26 20 8.333333 urban 30.0
26 21 8.333333 urban 30.0
26 22 8.333333 urban 30.0
26 23 9.722222 suburban 35.0
26 24 8.333333 urban 30.0
26 25 8.333333 urban 30.0
26 27 8.333333 urban 30.0
26 28 8.333333 urban 30.0
26 29 9.722222 suburban 35.0
26 30 9.722222 suburban 35.0
26 31 11.111111 arterial 40.0
26 32 8.333333 urban 30.0
26 33 8.333333 urban 30.0
26 34 8.333333 urban 30.0
26 35 8.333333 urban 30.0
26 36 9.722222 suburban 35.0
26 37 9.722222 suburban 35.0
26 38 8.333333 urban 30.0
26 39 8.333333 urban 30.0
26 40 9.722222 suburban 35.0
26 41 9.722222 suburban 35.0
26 42 9.722222 suburban 35.0
26 43 8.333333 urban 30.0
26 44 9.722222 suburban 35.0
26 45 8.333333 urban 30.0
26 46 8.333333 urban 30.0
26 47 8.333333 urban 30.0
26 48 9.722222 suburban 35.0
26 49 9.722222 suburban 35.0
26 50 8.333333 urban 30.0
27 0 8.333333 urban 30.0
27 1 8.333333 urban 30.0
27 2 8.333333 urban 30.0
27 3 8.333333 urban 30.0
27 4 9.722222 suburban 35.0
27 5 9.722222 suburban 35.0
27 6 8.333333 urban 30.0
27 7 9.722222 suburban 35.0
27 8 8.333333 urban 30.0
27 9 9.722222 suburban 35.0
27 10 8.333333 urban 30.0
27 11 9.722222 suburban 35.0
27 12 11.111111 arterial 40.0
27 13 8.333333 urban 30.0
27 14 9.722222 suburban 35.0
27 15 9.722222 suburban 35.0
27 16 8.333333 urban 30.0
27 17 9.722222 suburban 35.0
27 18 11.111111 arterial 40.0
27 19 9.722222 suburban 35.0
27 20 9.722222 suburban 35.0
27 21 9.722222 suburban 35.0
27 22 9.722222 suburban 35.0
27 23 11.111111 arterial 40.0
27 24 8.333333 urban 30.0
27 25 8.333333 urban 30.0
27 26 8.333333 urban 30.0
27 28 8.333333 urban 30.0
27 29 8.333333 urban 30.0
27 30 11.111111 arterial 40.0
27 31 9.722222 suburban 35.0
27 32 9.722222 suburban 35.0
27 33 9.722222 suburban 35.0
27 34 9.722222 suburban 35.0
27 35 9.722222 suburban 35.0
27 36 9.722222 suburban 35.0
27 37 8.333333 urban 30.0
27 38 9.722222 suburban 35.0
27 39 11.111111 arterial 40.0
27 40 8.333333 urban 30.0
27 41 9.722222 suburban 35.0
27 42 9.722222 suburban 35.0
27 43 9.722222 suburban 35.0
27 44 8.333333 urban 30.0
27 45 9.722222 suburban 35.0
27 46 8.333333 urban 30.0
27 47 8.333333 urban 30.0
27 48 9.722222 suburban 35.0
27 49 9.722222 suburban 35.0
27 50 8.333333 urban 30.0
28 0 8.333333 urban 30.0
28 1 9.722222 suburban 35.0
28 2 9.722222 suburban 35.0
28 3 8.333333 urban 30.0
28 4 8.333333 urban 30.0
28 5 8.333333 urban 30.0
28 6 9.722222 suburban 35.0
28 7 9.722222 suburban 35.0
28 8 8.333333 urban 30.0
28 9 8.333333 urban 30.0
28 10 9.722222 suburban 35.0
28 11 9.722222 suburban 35.0
28 12 9.722222 suburban 35.0
28 13 9.722222 suburban 35.0
28 14 8.333333 urban 30.0
28 15 8.333333 urban 30.0
28 16 9.722222 suburban 35.0
28 17 9.722222 suburban 35.0
28 18 8.333333 urban 30.0
28 19 8.333333 urban 30.0
28 20 9.722222 suburban 35.0
28 21 9.722222 suburban 35.0
28 22 8.333333 urban 30.0
28 23 8.333333 urban 30.0
28 24 8.333333 urban 30.0
28 25 9.722222 suburban 35.0
28 26 8.333333 urban 30.0
28 27 8.333333 urban 30.0
28 29 9.722222 suburban 35.0
28 30 11.111111 arterial 40.0
28 31 9.722222 suburban 35.0
28 32 9.722222 suburban 35.0
28 33 9.722222 suburban 35.0
28 34 9.722222 suburban 35.0
28 35 9.722222 suburban 35.0
28 36 8.333333 urban 30.0
28 37 8.333333 urban 30.0
28 38 8.333333 urban 30.0
28 39 9.722222 suburban 35.0
28 40 9.722222 suburban 35.0
28 41 11.111111 arterial 40.0
28 42 8.333333 urban 30.0
28 43 9.722222 suburban 35.0
28 44 8.333333 urban 30.0
28 45 11.111111 arterial 40.0
28 46 8.333333 urban 30.0
28 47 9.722222 suburban 35.0
28 48 11.111111 arterial 40.0
28 49 8.333333 urban 30.0
28 50 8.333333 urban 30.0
29 0 8.333333 urban 30.0
29 1 11.111111 arterial 40.0
29 2 9.722222 suburban 35.0
29 3 9.722222 suburban 35.0
29 4 9.722222 suburban 35.0
29 5 8.333333 urban 30.0
29 6 9.722222 suburban 35.0
29 7 11.111111 arterial 40.0
29 8 9.722222 suburban 35.0
29 9 9.722222 suburban 35.0
29 10 9.722222 suburban 35.0
29 11 8.333333 urban 30.0
29 12 8.333333 urban 30.0
29 13 11.111111 arterial 40.0
29 14 11.111111 arterial 40.0
29 15 9.722222 suburban 35.0
29 16 9.722222 suburban 35.0
29 17 11.111111 arterial 40.0
29 18 8.333333 urban 30.0
29 19 9.722222 suburban 35.0
29 20 8.333333 urban 30.0
29 21 8.333333 urban 30.0
29 22 9.722222 suburban 35.0
29 23 9.722222 suburban 35.0
29 24 8.333333 urban 30.0
29 25 9.722222 suburban 35.0
29 26 9.722222 suburban 35.0
29 27 8.333333 urban 30.0
29 28 9.722222 suburban 35.0
29 30 9.722222 suburban 35.0
29 31 11.111111 arterial 40.0
29 32 8.333333 urban 30.0
29 33 9.722222 suburban 35.0
29 34 9.722222 suburban 35.0
29 35 8.333333 urban 30.0
29 36 9.722222 suburban 35.0
29 37 11.111111 arterial 40.0
29 38 8.333333 urban 30.0
29 39 8.333333 urban 30.0
29 40 11.111111 arterial 40.0
29 41 9.722222 suburban 35.0
29 42 9.722222 suburban 35.0
29 43 8.333333 urban 30.0
29 44 9.722222 suburban 35.0
29 45 8.333333 urban 30.0
29 46 9.722222 suburban 35.0
29 47 9.722222 suburban 35.0
29 48 9.722222 suburban 35.0
29 49 9.722222 suburban 35.0
29 50 8.333333 urban 30.0
30 0 9.722222 suburban 35.0
30 1 9.722222 suburban 35.0
30 2 9.722222 suburban 35.0
30 3 8.333333 urban 30.0
30 4 8.333333 urban 30.0
30 5 9.722222 suburban 35.0
30 6 9.722222 suburban 35.0
30 7 8.333333 urban 30.0
30 8 8.333333 urban 30.0
30 9 8.333333 urban 30.0
30 10 9.722222 suburban 35.0
30 11 11.111111 arterial 40.0
30 12 11.111111 arterial 40.0
30 13 9.722222 suburban 35.0
30 14 8.333333 urban 30.0
30 15 8.333333 urban 30.0
30 16 9.722222 suburban 35.0
30 17 8.333333 urban 30.0
30 18 9.722222 suburban 35.0
30 19 8.333333 urban 30.0
30 20 11.111111 arterial 40.0
30 21 11.111111 arterial 40.0
30 22 9.722222 suburban 35.0
30 23 9.722222 suburban 35.0
30 24 9.722222 suburban 35.0
30 25 11.111111 arterial 40.0
30 26 9.722222 suburban 35.0
30 27 11.111111 arterial 40.0
30 28 11.111111 arterial 40.0
30 29 9.722222 suburban 35.0
30 31 8.333333 urban 30.0
30 32 11.111111 arterial 40.0
30 33 11.111111 arterial 40.0
30 34 11.111111 arterial 40.0
30 35 11.111111 arterial 40.0
30 36 8.333333 urban 30.0
30 37 8.333333 urban 30.0
30 38 9.722222 suburban 35.0
30 39 11.111111 arterial 40.0
30 40 9.722222 suburban 35.0
30 41 11.111111 arterial 40.0
30 42 8.333333 urban 30.0
30 43 11.111111 arterial 40.0
30 44 8.333333 urban 30.0
30 45 11.111111 arterial 40.0
30 46 9.722222 suburban 35.0
30 47 11.111111 arterial 40.0
30 48 11.111111 arterial 40.0
30 49 8.333333 urban 30.0
30 50 9.722222 suburban 35.0
31 0 9.722222 suburban 35.0
31 1 11.111111 arterial 40.0
31 2 9.722222 suburban 35.0
31 3 11.111111 arterial 40.0
31 4 11.111111 arterial 40.0
31 5 9.722222 suburban 35.0
31 6 11.111111 arterial 40.0
31 7 11.111111 arterial 40.0
31 8 11.111111 arterial 40.0
31 9 11.111111 arterial 40.0
31 10 9.722222 suburban 35.0
31 11 9.722222 suburban 35.0
31 12 9.722222 suburban 35.0
31 13 11.111111 arterial 40.0
31 14 11.111111 arterial 40.0
31 15 11.111111 arterial 40.0
31 16 9.722222 suburban 35.0
31 17 11.111111 arterial 40.0
31 18 11.111111 arterial 40.0
31 19 11.111111 arterial 40.0
31 20 8.333333 urban 30.0
31 21 8.333333 urban 30.0
31 22 11.111111 arterial 40.0
31 23 11.111111 arterial 40.0
31 24 9.722222 suburban 35.0
31 25 9.722222 suburban 35.0
31 26 11.111111 arterial 40.0
31 27 9.722222 suburban 35.0
31 28 9.722222 suburban 35.0
31 29 11.111111 arterial 40.0
31 30 8.333333 urban 30.0
31 32 8.333333 urban 30.0
31 33 8.333333 urban 30.0
31 34 8.333333 urban 30.0
31 35 9.722222 suburban 35.0
31 36 11.111111 arterial 40.0
31 37 11.111111 arterial 40.0
31 38 9.722222 suburban 35.0
31 39 8.333333 urban 30.0
31 40 11.111111 arterial 40.0
31 41 8.333333 urban 30.0
31 42 11.111111 arterial 40.0
31 43 8.333333 urban 30.0
31 44 11.111111 arterial 40.0
31 45 8.333333 urban 30.0
31 46 9.722222 suburban 35.0
31 47 9.722222 suburban 35.0
31 48 9.722222 suburban 35.0
31 49 11.111111 arterial 40.0
31 50 9.722222 suburban 35.0
32 0 8.333333 urban 30.0
32 1 8.333333 urban 30.0
32 2 8.333333 urban 30.0
32 3 8.333333 urban 30.0
32 4 9.722222 suburban 35.0
32 5 9.722222 suburban 35.0
32 6 8.333333 urban 30.0
32 7 8.333333 urban 30.0
32 8 8.333333 urban 30.0
32 9 9.722222 suburban 35.0
32 10 8.333333 urban 30.0
32 11 9.722222 suburban 35.0
32 12 11.111111 arterial 40.0
32 13 8.333333 urban 30.0
32 14 8.333333 urban 30.0
32 15 9.722222 suburban 35.0
32 16 8.333333 urban 30.0
32 17 8.333333 urban 30.0
32 18 11.111111 arterial 40.0
32 19 8.333333 urban 30.0
32 20 9.722222 suburban 35.0
32 21 9.722222 suburban 35.0
32 22 8.333333 urban 30.0
32 23 11.111111 arterial 40.0
32 24 9.722222 suburban 35.0
32 25 9.722222 suburban 35.0
32 26 8.333333 urban 30.0
32 27 9.722222 suburban 35.0
32 28 9.722222 suburban 35.0
32 29 8.333333 urban 30.0
32 30 11.111111 arterial 40.0
32 31 8.333333 urban 30.0
32 33 11.111111 arterial 40.0
32 34 9.722222 suburban 35.0
32 35 11.111111 arterial 40.0
32 36 9.722222 suburban 35.0
32 37 8.333333 urban 30.0
32 38 9.722222 suburban 35.0
32 39 11.111111 arterial 40.0
32 40 8.333333 urban 30.0
32 41 9.722222 suburban 35.0
32 42 9.722222 suburban 35.0
32 43 11.111111 arterial 40.0
32 44 8.333333 urban 30.0
32 45 11.111111 arterial 40.0
32 46 8.333333 urban 30.0
32 47 9.722222 suburban 35.0
32 48 9.722222 suburban 35.0
32 49 9.722222 suburban 35.0
32 50 9.722222 suburban 35.0
33 0 9.722222 suburban 35.0
33 1 9.722222 suburban 35.0
33 2 9.722222 suburban 35.0
33 3 8.333333 urban 30.0
33 4 8.333333 urban 30.0
33 5 9.722222 suburban 35.0
33 6 9.722222 suburban 35.0
33 7 8.333333 urban 30.0
33 8 8.333333 urban 30.0
33 9 8.333333 urban 30.0
33 10 9.722222 suburban 35.0
33 11 11.111111 arterial 40.0
33 12 11.111111 arterial 40.0
33 13 8.333333 urban 30.0
33 14 8.333333 urban 30.0
33 15 8.333333 urban 30.0
33 16 9.722222 suburban 35.0
33 17 8.333333 urban 30.0
33 18 9.722222 suburban 35.0
33 19 8.333333 urban 30.0
33 20 9.722222 suburban 35.0
33 21 11.111111 arterial 40.0
33 22 8.333333 urban 30.0
33 23 9.722222 suburban 35.0
33 24 9.722222 suburban 35.0
33 25 9.722222 suburban 35.0
33 26 8.333333 urban 30.0
33 27 9.722222 suburban 35.0
33 28 9.722222 suburban 35.0
33 29 9.722222 suburban 35.0
33 30 11.111111 arterial 40.0
